"COD_DANE12","X","Y","ORDEN_DE_S","EMAIL","WEB","Fecha","COLEGIO_SE","P_Puntaje_2021","EVALUADOS","P_Lectura","P_Matemati","P_Sociales","P_Ciencias","P_Ingles","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Ciencias_N","Ciencias_1","Ciencias_2","Ciencias_3","Ingles_A","Ingles_A1","Ingles_A2","Ingles_B1","Ingles_B","Lectura_1","Lectura_2","Lectura_3","Lectura_4","Matematica","Matemati_1","Matemati_2","Matemati_3","SocialC_1","SocialC_2","SocialC_3","SocialC_4","PCiencias_","PCiencias1","PCiencia_1","PCiencia_2","PIngles_A1","PIngles_A2","PIngles_B1","PIngles_A","PIngles_B","PLectura_1","PLectura_2","PLectura_3","PLectura_4","PMatematic","PMatemat_1","PMatemat_2","PMatemat_3","PSocialC_1","PSocialC_2","PSocialC_3","PSocialC_4","Categoria","Thombre","Tmujer","ESTRATO","Thombre_aprob","Tmujer_aprob","Thombre_des","Tmujer_des","DENSITY","P_Puntaje_2019","P_Puntaje_2020","P_Puntaje_2022"
311001000450,-74.0969536297808,4.59550561212864,"A","colegioconsolata@yahoo.es  --  secretariaconsolata1@gmail.com  --   admconsolata@gmail.com","www.colegioconsolata.com  --  www.colegioconsolata.edu.co","2021/12/31","COLEGIO HERMANAS MISIONERAS DE LA CONSOLATA",293.8461538,46,62,59,57,56,62,1,1,5,14,3,4,1,21,22,2,2,15,11,18,0,0,5,25,16,0,10,33,3,5,15,23,3,0.02173913,0.456521739,0.47826087,0.043478261,0.326086957,0.239130435,0.391304348,0.043478261,0,0,0.108695652,0.543478261,0.347826087,0,0.217391304,0.717391304,0.065217391,0.108695652,0.326086957,0.5,0.065217391,1,2,1.5,3,89.19,94.87,1.44,0.88,224.909701485,301.9230769,301.9230769,311.1538462
311001000506,-74.0905523096263,4.64764469582547,"A","calasanzfemenino@gmail.com","www.calasanzfemeninobogota.edu.co  --  www.calasanzfemenino.edu.co","2021/12/31","COLEGIO CALASANZ LA ESMERALDA ESCOLAPIAS",311.9230769,60,63,62,62,60,70,1,1,1,13,3,4,0,20,35,5,2,6,15,20,17,0,4,31,25,0,4,48,8,0,11,38,11,0,0.333333333,0.583333333,0.083333333,0.1,0.25,0.333333333,0.033333333,0.283333333,0,0.066666667,0.516666667,0.416666667,0,0.066666667,0.8,0.133333333,0,0.183333333,0.633333333,0.183333333,1,0.52,0.47,4,0,0,0,0,175.156915276,311.1538462,305.7692308,310
311001000514,-74.1438676604037,4.55054527159807,"A","lusadi_2003@hotmail.com","www.nuevocolegiolusadi.edu.co","2021/12/31","NUEVO COLEGIO LUSADI LTDA",292.6923077,33,61,59,57,57,59,1,1,5,19,13,4,0,11,23,0,3,11,14,5,0,0,1,24,9,0,4,28,2,2,12,19,1,0,0.323529412,0.676470588,0,0.323529412,0.411764706,0.147058824,0.088235294,0,0,0.029411765,0.705882353,0.264705882,0,0.117647059,0.823529412,0.058823529,0.058823529,0.352941176,0.558823529,0.029411765,2,1.67,1.14,2,85.75,88.76,2.31,1.45,277.409159592,263.0769231,265.3846154,278.8461538
311001000531,-74.1214140596713,4.70551395566315,"A","liceo_gran_virrey@yahoo.es  --  javiercaldas3@gmail.com","www.liceoelgranvirrey.com","2021/12/31","LICEO EL GRAN VIRREY",303.8461538,79,63,63,58,58,64,1,1,5,10,15,4,2,28,47,2,3,17,30,26,3,0,3,43,33,0,5,61,13,2,25,47,5,0.025316456,0.35443038,0.594936709,0.025316456,0.215189873,0.379746835,0.329113924,0.037974684,0.037974684,0,0.037974684,0.544303797,0.417721519,0,0.063291139,0.772151899,0.164556962,0.025316456,0.316455696,0.594936709,0.063291139,1,1.38,1.03,3,88.37,90.06,0.65,0.54,268.783871617,299.6153846,288.4615385,309.2307692
311001000590,-74.0427946702218,4.79786658463413,"A","secretaria@lcc.edu.co; info@lcc.edu.co; crist2911@hotmail.com","www.lcc.edu.co","2021/12/31","LICEO CATOLICO CAMPESTRE",325.3846154,11,64,68,64,61,75,1,1,5,11,15,4,0,2,8,1,0,0,1,6,4,0,0,8,3,0,0,7,4,0,2,7,2,0,0.181818182,0.727272727,0.090909091,0,0.090909091,0.545454545,0,0.363636364,0,0,0.727272727,0.272727273,0,0,0.636363636,0.363636364,0,0.181818182,0.636363636,0.181818182,1,1.92,1.39,6,0,0,0,0,1.36889875031,325.3846154,324.2307692,330.3846154
311001000689,-74.1119321100821,4.74854833714281,"A","liceogoldenrule@hotmail.com  --  liceocristianogoldenrule@gmail.com","www.liceocristianogoldenrule.edu.co","2021/12/31","LICEO GOLDEN RULE",290.7692308,26,62,59,54,56,63,1,1,5,11,13,4,2,11,11,2,1,6,10,8,1,0,1,19,7,1,3,18,5,4,10,9,3,0.074074074,0.407407407,0.407407407,0.074074074,0.222222222,0.37037037,0.296296296,0.037037037,0.037037037,0,0.037037037,0.703703704,0.259259259,0.037037037,0.111111111,0.666666667,0.185185185,0.148148148,0.37037037,0.333333333,0.111111111,1,1.92,1.39,2,88.41,91.53,1.65,1.17,306.418065453,285.3846154,300,305.7692308
311001000697,-74.0728130800814,4.61743113201128,"A","liceolatinoateusaquillo@gmail.com","www.liceolatinoamaericano.edu.co","2021/12/31","LICEO LATINOAMERICANO",317.3076923,26,64,66,62,60,69,1,1,5,13,13,4,0,5,20,1,0,5,6,11,4,0,0,15,11,0,0,19,7,0,8,15,3,0,0.192307692,0.769230769,0.038461538,0.192307692,0.230769231,0.423076923,0,0.153846154,0,0,0.576923077,0.423076923,0,0,0.730769231,0.269230769,0,0.307692308,0.576923077,0.115384615,1,0.52,0.47,4,0,0,0,0,115.892692369,297.6923077,283.4615385,316.5384615
311001000727,-74.104502480337,4.5820431897985,"A","liceosuperiordebogota@hotmail.com","","2021/12/31","LICEO SUPERIOR DE BOGOTA",310,39,62,63,61,61,65,1,1,5,18,15,4,0,6,29,4,1,8,16,10,4,0,2,27,10,0,2,32,5,0,14,17,8,0,0.153846154,0.743589744,0.102564103,0.205128205,0.41025641,0.256410256,0.025641026,0.102564103,0,0.051282051,0.692307692,0.256410256,0,0.051282051,0.820512821,0.128205128,0,0.358974359,0.435897436,0.205128205,1,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,302.6923077,304.6153846,305.7692308
311001000735,-74.0408509504072,4.73216005066461,"A","colegioceicnorte.secretariaacademica@colsubsidio.com -- colegio.ceicnorte@colsubsidio.com - gloriaicef@yahoo.com","http://publico.colsubsidio.com/colegio-ceic-norte  --  www.colsubsidio.com","2021/12/31","COLEGIO COLSUBSIDIO NORTE",312.3076923,62,64,62,62,60,68,1,1,5,1,2,4,0,17,41,5,1,9,21,25,7,0,3,37,23,0,2,54,7,2,12,38,10,0,0.26984127,0.650793651,0.079365079,0.142857143,0.333333333,0.396825397,0.015873016,0.111111111,0,0.047619048,0.587301587,0.365079365,0,0.031746032,0.857142857,0.111111111,0.031746032,0.19047619,0.603174603,0.158730159,1,0.58,0.45,7,71.05,78.32,0.26,0,152.267740971,322.3076923,310.7692308,305.7692308
311001000832,-74.0553619402482,4.65851118901414,"A","secretariageneral@gimnasiomoderno.edu.co","www.gimnasiomoderno.edu.co","2021/12/31","GIMNASIO MODERNO",343.0769231,79,68,70,67,65,82,1,1,3,2,8,4,0,11,51,21,0,1,2,23,56,0,1,27,54,0,2,43,38,1,3,51,27,0,0.134146341,0.62195122,0.256097561,0.012195122,0.024390244,0.280487805,0,0.682926829,0,0.012195122,0.329268293,0.658536585,0,0.024390244,0.524390244,0.463414634,0.012195122,0.036585366,0.62195122,0.329268293,1,1.39,1.99,5,91.04,95.48,3.73,3.17,62.2349627659,347.6923077,320,335.7692308
311001000841,-74.1393020798717,4.64174653200239,"A","rectoria@colegiomontferri.edu.co  --  contacto@colegiomontferri.edu.co","www.colegiomontferri.edu.co","2021/12/31","COLEGIO MONTFERRI",276.1538462,52,58,55,53,53,61,1,1,5,8,13,4,2,31,18,1,5,15,21,8,3,0,9,31,12,0,20,29,3,4,24,22,2,0.038461538,0.596153846,0.346153846,0.019230769,0.288461538,0.403846154,0.153846154,0.096153846,0.057692308,0,0.173076923,0.596153846,0.230769231,0,0.384615385,0.557692308,0.057692308,0.076923077,0.461538462,0.423076923,0.038461538,2,1.47,1.06,3,83.76,86.76,1.54,1.09,249.0557781,293.0769231,277.3076923,279.6153846
311001000859,-74.1059519596587,4.6767076866631,"A","rectoria@colegiomargaritab.com  --  secretaria@colegiomargaritab.com","www.colegiomargaritab.com","2021/12/31","CENTRO COMERCIAL DE EDUCACION MEDIA MARGARITA BOSCO",308.8461538,56,64,61,61,60,65,1,1,1,10,3,4,0,11,42,3,3,9,23,18,3,1,0,31,24,0,6,44,6,2,11,37,6,0,0.196428571,0.75,0.053571429,0.160714286,0.410714286,0.321428571,0.053571429,0.053571429,0.017857143,0,0.553571429,0.428571429,0,0.107142857,0.785714286,0.107142857,0.035714286,0.196428571,0.660714286,0.107142857,1,1.38,1.03,3,85.69,90.75,1.54,0.83,211.322992578,320.3846154,301.5384615,321.9230769
311001000875,-74.0600755604441,4.75722241100773,"A","rectoria.delbosque@uan.edu.co -- tesoreria.delbosque@uan.edu.co  --  academica.delbosque@uan.edu.co","www.uan.edu.co  --  www.colegio.delbosque.uan.edu.co","2021/12/31","COLEGIO DEL BOSQUE BILINGÜE",295.7692308,19,59,59,58,57,70,1,1,5,11,5,4,0,7,11,1,0,3,4,10,2,0,4,9,6,0,3,15,1,3,3,12,1,0,0.368421053,0.578947368,0.052631579,0.157894737,0.210526316,0.526315789,0,0.105263158,0,0.210526316,0.473684211,0.315789474,0,0.157894737,0.789473684,0.052631579,0.157894737,0.157894737,0.631578947,0.052631579,1,1.92,1.39,5,0,0,0.93,1.55,109.005077287,319.6153846,315.3846154,313.8461538
311001000891,-74.0671299297589,4.64261293883723,"A","col_ernestovidales@hotmail.com","www.fundacionpedagogicaervid.edu.co","2021/12/31","COLEGIO INTEGRAL ERVID",265.3846154,23,57,52,50,51,60,1,1,5,13,13,4,2,15,6,0,4,6,6,7,0,0,5,13,5,0,10,13,0,4,12,7,0,0.086956522,0.652173913,0.260869565,0,0.260869565,0.260869565,0.304347826,0.173913043,0,0,0.217391304,0.565217391,0.217391304,0,0.434782609,0.565217391,0,0.173913043,0.52173913,0.304347826,0,2,0.52,0.47,4,97.02,96.37,0.32,0.34,144.564855749,243.0769231,290.7692308,293.4615385
311001000921,-74.1944429097143,4.6239917072111,"A","liceoleo1@gmail.com  --  liceoleo01@gmail.com","www.liceoleo.com","2021/12/31","LICEO CULTURAL LUIS ENRIQUE OSORIO",255.7692308,83,54,54,47,50,50,1,1,5,7,13,4,9,55,19,0,34,28,16,5,0,0,27,49,7,1,25,56,1,20,46,17,0,0.108433735,0.662650602,0.228915663,0,0.337349398,0.192771084,0.060240964,0.409638554,0,0,0.325301205,0.590361446,0.084337349,0.012048193,0.301204819,0.674698795,0.012048193,0.240963855,0.554216867,0.204819277,0,3,1.34,1.06,2,90.04,91.9,1.72,1.39,415.818720334,259.6153846,256.9230769,261.1538462
311001001022,-74.0523255402647,4.64762588069902,"A","info@rosariosantodomingo.edu.co -- doristarazona@rosariosantodomingo.edu.co","www.rosariosantodomingo.edu.co","2021/12/31","COLEGIO DEL ROSARIO DE SANTO DOMINGO",334.6153846,40,67,68,65,65,75,1,1,1,2,3,4,0,4,25,11,1,0,9,16,14,0,1,12,27,0,1,21,18,0,6,24,10,0,0.1,0.625,0.275,0,0.225,0.4,0.025,0.35,0,0.025,0.3,0.675,0,0.025,0.525,0.45,0,0.15,0.6,0.25,1,1.39,1.99,2,96.53,93.22,2.08,5.08,130.403680685,328.0769231,342.3076923,340
311001001031,-74.0775217604416,4.67256723130519,"A","girazoma@hotmail.com","www.girazoma.edu.co","2021/12/31","GIMNASIO DEL CORAZON DE MARIA",300.3846154,47,62,61,58,58,64,1,1,5,12,3,4,0,19,26,2,1,11,23,9,3,0,6,25,16,0,6,35,6,2,18,24,3,0,0.404255319,0.553191489,0.042553191,0.234042553,0.489361702,0.191489362,0.021276596,0.063829787,0,0.127659574,0.531914894,0.340425532,0,0.127659574,0.744680851,0.127659574,0.042553191,0.382978723,0.510638298,0.063829787,1,1.77,1.98,3,84.04,87.83,1.53,1.41,293.179189433,307.6923077,305.3846154,299.6153846
311001001049,-74.1038324098986,4.5696080324173,"A","info@elcarmenteresiano.org; beyovaa@gmail.com","www.elcarmenteresiano.org","2021/12/31","COLEGIO EL CARMEN TERESIANO",305.7692308,102,63,61,60,59,66,1,1,5,18,13,4,0,30,68,4,2,16,42,30,12,0,3,62,37,0,11,81,10,4,23,67,8,0,0.294117647,0.666666667,0.039215686,0.156862745,0.411764706,0.294117647,0.019607843,0.117647059,0,0.029411765,0.607843137,0.362745098,0,0.107843137,0.794117647,0.098039216,0.039215686,0.225490196,0.656862745,0.078431373,1,1.55,1.21,3,86.88,91.34,1.16,0.9,235.877289564,301.9230769,295.7692308,315.3846154
311001001057,-74.1295696799812,4.59875974617922,"A","santaisab@hotmail.com","www.colparsantaisabeldehungria.com","2021/12/31","COLEGIO PARROQUIAL SANTA ISABEL DE HUNGRIA",297.6923077,135,62,60,56,58,66,1,1,5,16,11,4,1,53,74,5,7,26,41,49,14,0,15,68,53,0,22,90,22,14,47,65,9,0.007407407,0.392592593,0.548148148,0.037037037,0.192592593,0.303703704,0.362962963,0.051851852,0.103703704,0,0.111111111,0.503703704,0.392592593,0,0.162962963,0.666666667,0.162962963,0.103703704,0.348148148,0.481481481,0.066666667,1,1.74,1.21,3,88.22,90.96,1.52,1.14,225.660695821,303.4615385,297.6923077,298.8461538
311001001081,-74.0858819298366,4.68559901131638,"A","colferias@hotmail.com  --  rectoria@colpresentacionferias.edu.co","www.colpresentacionferias.edu.co","2021/12/31","COLEGIO DE LA PRESENTACION LAS FERIAS",278.4615385,45,59,57,53,53,58,1,1,1,10,3,4,6,20,17,2,7,13,13,11,1,0,10,23,12,1,11,29,4,8,17,18,2,0.133333333,0.444444444,0.377777778,0.044444444,0.288888889,0.288888889,0.244444444,0.155555556,0.022222222,0,0.222222222,0.511111111,0.266666667,0.022222222,0.244444444,0.644444444,0.088888889,0.177777778,0.377777778,0.4,0.044444444,2,1.38,1.03,3,89.28,91.71,1.66,1.21,234.204297324,288.4615385,285.3846154,284.2307692
311001001090,-74.1033481200441,4.66829824493976,"A","marlene.beltran@unilibre.edu.co  --  colegiouniversidadlibre@unilibre.edu.co","www.unilibre.edu.co/colegio/principal.htm","2021/12/31","COLEGIO DE LA UNIVERSIDAD LIBRE",306.9230769,129,63,61,60,59,69,1,1,5,10,5,4,3,35,85,7,3,21,29,62,17,0,10,68,52,3,9,101,20,3,41,76,12,0.022900763,0.267175573,0.648854962,0.053435115,0.160305344,0.221374046,0.473282443,0.022900763,0.129770992,0,0.076335878,0.519083969,0.396946565,0.022900763,0.06870229,0.770992366,0.152671756,0.022900763,0.312977099,0.580152672,0.091603053,1,1.38,1.03,7,0,0,0,0,15.2376041138,314.2307692,310.3846154,314.6153846
311001001111,-74.0704773399685,4.66377323138877,"A","colegiosanfelipeneri@gmail.com -- csfn@sanfelipeneribogota.edu.co -- san_felipe_neri2605@hotmail.com  --  colegiosanfelipeneri.b@gmail.com","www.sanfelipeneribogota.edu.co","2021/12/31","COLEGIO SAN FELIPE NERI",303.0769231,56,63,61,59,58,65,1,1,5,12,3,4,1,21,34,3,2,8,27,18,4,0,2,32,25,0,5,47,6,1,18,37,3,0.016949153,0.355932203,0.576271186,0.050847458,0.13559322,0.457627119,0.305084746,0.033898305,0.06779661,0,0.033898305,0.542372881,0.423728814,0,0.084745763,0.796610169,0.101694915,0.016949153,0.305084746,0.627118644,0.050847458,1,1.77,1.98,3,86.15,87.97,2.14,2.55,198.262433299,287.6923077,293.0769231,311.1538462
311001001162,-74.1004847903817,4.58969646592731,"A","rectoria@colparroquialvalvanera.edu.co","www.copaval.edu.co","2021/12/31","COLEGIO PARROQUIAL NUESTRA SEÑORA DE LA VALVANERA",273.8461538,53,58,54,53,53,58,1,1,5,15,11,4,2,28,22,1,6,19,21,6,1,1,7,37,8,2,12,39,0,6,25,21,1,0.037735849,0.528301887,0.41509434,0.018867925,0.358490566,0.396226415,0.113207547,0.113207547,0.018867925,0.018867925,0.132075472,0.698113208,0.150943396,0.037735849,0.226415094,0.735849057,0,0.113207547,0.471698113,0.396226415,0.018867925,2,1.93,1.82,3,89.95,91.17,2.27,2.12,217.137387873,289.6153846,267.3076923,278.8461538
311001001243,-74.1107830399679,4.61041351376678,"A","liceodelcaribe@hotmail.com","www.liceodelcaribe.edu.co","2021/12/31","LICEO DEL CARIBE",300.3846154,90,62,61,58,58,64,1,1,5,16,13,4,0,37,47,6,3,25,38,20,5,0,6,56,29,0,12,66,12,1,35,45,11,0,0.406593407,0.516483516,0.065934066,0.274725275,0.417582418,0.21978022,0.032967033,0.054945055,0,0.065934066,0.615384615,0.318681319,0,0.131868132,0.725274725,0.131868132,0.010989011,0.384615385,0.494505495,0.120879121,2,1.74,1.21,3,84.59,87.95,1.74,1.17,237.134316238,281.9230769,299.2307692,310
311001001332,-74.0998143902615,4.57034595179606,"A","coldanilocifuentes@hotmail.com","www.colegiodanilocifuentes.com  --  www.colegiodanilocifuentes.edu.co","2021/12/31","COLEGIO DANILO CIFUENTES",260.3846154,44,55,53,50,49,56,1,1,5,18,15,4,6,29,9,0,4,20,18,2,0,1,13,27,3,1,15,28,0,7,24,13,0,0.136363636,0.659090909,0.204545455,0,0.454545455,0.409090909,0.045454545,0.090909091,0,0.022727273,0.295454545,0.613636364,0.068181818,0.022727273,0.340909091,0.636363636,0,0.159090909,0.545454545,0.295454545,0,2,1.55,1.21,1,93.65,94.87,0.46,0.26,238.093314977,249.6153846,258.4615385,262.3076923
311001001391,-74.0715996896946,4.59716117926449,"A","liceo@ugc.edu.co","www.ugc.edu.co","2021/12/31","LICEO JULIO CESAR GARCIA",278.0769231,47,58,56,54,53,60,1,1,5,17,5,4,4,27,15,1,2,19,16,7,3,0,6,37,5,0,10,37,1,4,24,16,3,0.083333333,0.5625,0.3125,0.020833333,0.395833333,0.333333333,0.145833333,0.041666667,0.0625,0,0.125,0.770833333,0.104166667,0,0.208333333,0.770833333,0.020833333,0.083333333,0.5,0.333333333,0.0625,2,1.49,0.78,2,90.04,91.9,1.49,0.78,116.952210302,282.3076923,280.3846154,291.5384615
311001001553,-74.1198020203176,4.56975186294535,"A","colegiohb@hotmail.com","","2021/12/31","COLEGIO HERMANOS BELTRAN",250.7692308,29,54,51,46,49,52,1,1,5,18,13,5,2,24,6,1,11,14,6,1,1,0,14,16,3,1,14,17,1,10,18,5,0,0.060606061,0.727272727,0.181818182,0.03030303,0.424242424,0.181818182,0.03030303,0.333333333,0.03030303,0,0.424242424,0.484848485,0.090909091,0.03030303,0.424242424,0.515151515,0.03030303,0.303030303,0.545454545,0.151515152,0,3,1.55,1.21,3,88.95,90.75,1.5,1.23,356.98615353,255.3846154,266.9230769,251.9230769
311001001618,-74.0945211698578,4.60944874706502,"A","lpsgmagno@gmail.com","www.liceoparroquialsangregoriomagno.edu.co","2021/12/31","LICEO PARROQUIAL SAN GREGORIO MAGNO",303.8461538,58,62,63,59,59,61,1,1,5,14,11,4,1,17,34,6,4,15,23,13,3,0,4,36,18,1,6,37,14,4,17,32,5,0.017241379,0.293103448,0.586206897,0.103448276,0.25862069,0.396551724,0.224137931,0.068965517,0.051724138,0,0.068965517,0.620689655,0.310344828,0.017241379,0.103448276,0.637931034,0.24137931,0.068965517,0.293103448,0.551724138,0.086206897,2,2,1.5,3,83.83,87.28,2.3,2.21,115.75098835,282.3076923,289.2307692,298.8461538
311001001626,-74.0436264499878,4.79534942340839,"A","secretariaac@gla.edu.co -- rectoria@gla.edu.co","www.gla.edu.co","2021/12/31","GIMNASIO LOS ARRAYANES BILINGÜE",306.5384615,100,62,61,59,60,71,1,1,5,11,15,4,0,24,66,10,0,13,24,41,22,0,5,64,31,1,7,78,14,2,30,61,7,0,0.24,0.66,0.1,0.13,0.24,0.41,0,0.22,0,0.05,0.64,0.31,0.01,0.07,0.78,0.14,0.02,0.3,0.61,0.07,1,1.92,1.39,7,0,0,0,0,1.36889875031,311.5384615,307.6923077,317.3076923
311001001642,-74.0876823297358,4.54333970476476,"A","ceaconga@hotmail.com","","2021/12/31","COLEGIO NUEVA GENERACION ALTAMIRA - CONGA",256.9230769,38,55,52,49,49,53,1,1,5,4,5,4,4,28,6,0,11,16,11,0,0,0,9,26,3,0,14,24,0,8,22,8,0,0.105263158,0.736842105,0.157894737,0,0.421052632,0.289473684,0,0.289473684,0,0,0.236842105,0.684210526,0.078947368,0,0.368421053,0.631578947,0,0.210526316,0.578947368,0.210526316,0,3,1.34,0.86,2,86.73,89.65,1.45,0.98,265.121012922,253.8461538,241.9230769,261.5384615
311001001707,-74.099050010193,4.70802201136365,"A","rectoria.lestonnacbog@cdm.edu.co  --  secretaria.lestonnacbog@cdm.edu.co","www.lestonnac.edu.co","2021/12/31","CENTRO LESTONNAC - COMPAÑIA DE MARIA",301.1538462,45,62,61,59,57,66,1,1,1,10,3,4,0,19,24,2,0,10,12,21,2,0,1,28,16,0,7,32,6,2,13,26,4,0,0.422222222,0.533333333,0.044444444,0.222222222,0.266666667,0.466666667,0,0.044444444,0,0.022222222,0.622222222,0.355555556,0,0.155555556,0.711111111,0.133333333,0.044444444,0.288888889,0.577777778,0.088888889,1,1.38,1.03,7,82.38,87.15,1.55,1.06,395.72206025,297.3076923,292.6923077,300.3846154
311001001839,-74.0801127200116,4.6625423997233,"A","lhemi@lasalle.edu.co  --  lhemi@lasalle.org.co","www.lhemilasalle.edu.co","2021/12/31","LICEO HERMANO MIGUEL LA SALLE",317.6923077,131,64,65,62,61,70,1,1,5,12,3,4,3,29,83,17,0,10,31,72,17,0,8,60,63,0,9,85,37,3,31,75,24,0.022900763,0.221374046,0.633587786,0.129770992,0.076335878,0.236641221,0.549618321,0,0.129770992,0,0.061068702,0.458015267,0.480916031,0,0.06870229,0.648854962,0.282442748,0.022900763,0.236641221,0.572519084,0.183206107,1,1.77,1.98,4,84.04,87.83,1.53,1.41,293.179189433,314.6153846,314.2307692,317.3076923
311001001871,-74.0765205997355,4.63386525334938,"A","info@colegioelcarmelo.edu.co","www.colegioelcarmelo.edu.co","2021/12/31","COLEGIO EL CARMELO",292.3076923,43,61,58,56,56,67,1,1,5,13,3,4,0,19,24,0,0,9,13,18,3,0,2,30,11,0,5,37,1,0,20,19,4,0,0.441860465,0.558139535,0,0.209302326,0.302325581,0.418604651,0,0.069767442,0,0.046511628,0.697674419,0.255813953,0,0.11627907,0.860465116,0.023255814,0,0.465116279,0.441860465,0.093023256,1,0.52,0.47,4,97.02,96.37,0.32,0.34,144.564855749,300.3846154,291.1538462,315.7692308
311001001901,-74.0738787595878,4.63431791024828,"A","rectoria@colamericano.edu.co","www.colamericano.edu.co  --  www.colegioamericano.edu.co","2021/12/31","COLEGIO AMERICANO DE BOGOTA",316.9230769,186,64,64,62,61,71,1,1,5,13,5,4,2,43,125,17,2,22,43,82,37,2,7,89,87,0,11,138,37,9,37,102,37,0.010752688,0.231182796,0.672043011,0.091397849,0.11827957,0.231182796,0.440860215,0.010752688,0.198924731,0.010752688,0.037634409,0.478494624,0.467741935,0,0.059139785,0.741935484,0.198924731,0.048387097,0.198924731,0.548387097,0.198924731,1,0.52,0.47,4,0,0,0,0,115.892692369,324.6153846,310.7692308,311.9230769
311001001928,-74.125134770187,4.66516547714047,"A","noranari@hotmail.com","","2021/12/31","COLEGIO NUEVO MONTESSORIANO",271.5384615,20,55,55,54,52,58,1,1,5,9,13,4,3,8,9,0,1,6,11,2,0,0,5,14,1,1,3,16,0,2,9,9,0,0.15,0.4,0.45,0,0.3,0.55,0.1,0.05,0,0,0.25,0.7,0.05,0.05,0.15,0.8,0,0.1,0.45,0.45,0,2,0.78,0.57,4,93.02,92.11,0,0,150.660579059,313.0769231,271.5384615,260.3846154
311001001952,-74.0735911702378,4.59515519013082,"A","colegiosantisimorosario2013@gmail.com -- carjutopin2010@hotmail.com - colsanrosario@gmail.com","","2021/12/31","COLEGIO DEL SANTISIMO ROSARIO",276.5384615,22,59,57,54,51,56,1,1,5,17,3,4,2,13,7,0,8,3,7,4,0,0,1,14,7,0,3,18,1,2,12,7,1,0.090909091,0.590909091,0.318181818,0,0.136363636,0.318181818,0.181818182,0.363636364,0,0,0.045454545,0.636363636,0.318181818,0,0.136363636,0.818181818,0.045454545,0.090909091,0.545454545,0.318181818,0.045454545,2,1.49,0.78,3,90.04,91.9,1.49,0.78,116.952210302,285.3846154,288.8461538,287.6923077
311001002070,-74.0526625198874,4.64983790543567,"A","colegio@jordandesajonia.edu.co -- imeldaburitica@jordandesajonia.edu.co -- rector@jordandesajonia.edu.co","www.jordandesajonia.edu.co","2021/12/31","COLEGIO JORDAN DE SAJONIA",326.9230769,56,66,67,61,64,76,1,1,5,2,3,4,0,7,34,15,0,1,8,26,21,0,3,16,37,0,1,36,19,2,14,32,8,0,0.125,0.607142857,0.267857143,0.017857143,0.142857143,0.464285714,0,0.375,0,0.053571429,0.285714286,0.660714286,0,0.017857143,0.642857143,0.339285714,0.035714286,0.25,0.571428571,0.142857143,1,1.39,1.99,7,96.53,93.22,2.08,5.08,130.403680685,333.4615385,315,338.4615385
311001002312,-74.0726847799976,4.65931753686575,"A","colmarillac@outlook.com","www.colegiomarillac.com","2021/12/31","COLEGIO MARILLAC",277.3076923,67,57,56,53,55,58,1,1,1,12,3,4,2,30,33,2,10,19,26,11,1,1,12,38,16,0,19,45,3,10,25,30,2,0.029850746,0.447761194,0.492537313,0.029850746,0.28358209,0.388059701,0.164179104,0.149253731,0.014925373,0.014925373,0.179104478,0.567164179,0.23880597,0,0.28358209,0.671641791,0.044776119,0.149253731,0.373134328,0.447761194,0.029850746,2,1.77,1.98,3,86.15,87.97,2.14,2.55,198.262433299,273.4615385,272.3076923,281.9230769
311001002321,-74.0963556599237,4.5752768820664,"A","secretaria@parroquialdelasalle.edu.co","","2021/12/31","COLEGIO PARROQUIAL SAN JUAN BAUTISTA DE LA SALLE",308.8461538,36,63,64,59,60,65,1,1,5,18,3,4,0,13,18,5,0,8,11,17,0,0,3,21,12,0,4,22,10,2,10,20,4,0,0.361111111,0.5,0.138888889,0.222222222,0.305555556,0.472222222,0,0,0,0.083333333,0.583333333,0.333333333,0,0.111111111,0.611111111,0.277777778,0.055555556,0.277777778,0.555555556,0.111111111,1,1.55,1.21,3,86.88,91.34,1.16,0.9,235.877289564,307.6923077,309.6153846,315.3846154
311001002380,-74.1089691599496,4.58167347331391,"A","colparrsanignaciodeloyola@gmail.com","www.institutosanignaciodeloyola.edu.co","2021/12/31","INSTITUTO SAN IGNACIO DE LOYOLA",308.0769231,55,64,64,59,59,63,1,1,5,18,3,4,0,21,30,4,2,16,21,13,3,0,0,35,20,0,1,42,12,1,18,31,5,0,0.381818182,0.545454545,0.072727273,0.290909091,0.381818182,0.236363636,0.036363636,0.054545455,0,0,0.636363636,0.363636364,0,0.018181818,0.763636364,0.218181818,0.018181818,0.327272727,0.563636364,0.090909091,1,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,318.4615385,301.9230769,303.4615385
