X,Y,WEB,NOMBRE_EST,NOMBRE_SED,ORDEN_DE_S,EMAIL,SECTOR,NATU_JUR,CALENDARIO,GENERO,COD_LOCA,CLASE_TIPO,Fecha,EVALUADOS,P_Puntaje_,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria,COLEGIO_SE,DANE12_SED
-8259101.6641,515907.964600001,,COLEGIO SANTIAGO DE LAS ATALAYAS (IED),SANTIAGO DE LAS ATALAYAS,A,colsantdelasatalayas@educacionbogota.edu.co  --  drodriguez@alianzaeducativa.edu.co  --  info@alianzaeducativa.edu.co,2,9,1,5,07,2,2022/12/31,110,295.38461540000,62,60,56,58,60,7,34,57,6,6,40,42,21,2,0,12,58,40,2,20,74,14,11,39,53,7,6.36363636400,30.90909091000,57.27272727000,5.45454545500,5.45454545500,36.36363636000,38.18181818000,19.09090909000,1.81818181800,0.00000000000,10.90909091000,52.72727273000,36.36363636000,1.81818181800,18.18181818000,67.27272727000,12.72727273000,10.00000000000,35.45454545000,48.18181818000,6.36363636400,2,111001100072,111001100072
-8258782.4844,516308.069400001,,COLEGIO SAN IGNACIO (IED),SAN IGNACIO,A,direccion.sanignacio@feyalegria.org.co  --  sanignacio@feyalegria.org.co,2,9,1,5,07,2,2022/12/31,113,270.00000000000,56,55,53,53,51,11,61,35,2,41,42,23,6,1,2,27,64,20,2,32,77,2,14,51,47,1,9.73451327400,53.98230088000,35.39823009000,1.76991150400,36.28318584000,37.16814159000,20.35398230000,5.30973451300,0.88495575200,1.76991150400,23.89380531000,56.63716814000,17.69911504000,1.76991150400,28.31858407000,68.14159292000,1.76991150400,12.38938053000,45.13274336000,41.59292035000,0.88495575200,3,111001104051,111001104051
-8260072.0462,515721.121599998,www.leonardoposadapedraza.org  --  www.iedleoposapededuycacionbogota.edu.co,COLEGIO LEONARDO POSADA PEDRAZA (IED),LEONARDO POSADA PEDRAZA,A,iedleoposaped@educacionbogota.edu.co  --  ymartin maquintero@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,249,262.24745130000,56,54,50,51,53,33,143,29,3,65,105,65,13,3,5,73,145,28,8,83,155,5,50,120,78,5,13.20000000000,57.20000000000,29.20000000000,1.20000000000,26.00000000000,42.00000000000,26.00000000000,5.20000000000,1.20000000000,2.00000000000,29.20000000000,58.00000000000,11.20000000000,3.20000000000,33.20000000000,62.00000000000,2.00000000000,20.00000000000,48.00000000000,31.20000000000,2.00000000000,3,111001104183,111001104183
-8259897.4482,514455.7269,,COLEGIO ALFONSO REYES ECHANDIA (IED),ALFONSO REYES ECHANDIA,A,iedalfonsoreyesechan@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,175,271.92967030000,57,57,51,53,53,9,93,42,4,51,66,53,11,2,2,49,102,31,2,49,115,18,31,82,64,5,4.94505494500,51.09890110000,41.75824176000,2.19780219800,28.02197802000,36.26373626000,29.12087912000,6.04395604400,1.09890109900,1.09890109900,26.92307692000,56.04395604000,17.03296703000,1.09890109900,26.92307692000,63.18681319000,9.89010989000,17.03296703000,45.05494505000,35.16483516000,2.74725274700,3,111001104299,111001104299
-8258711.5361,515821.6556,,COLEGIO ORLANDO HIGUITA ROJAS (IED),ORLANDO HIGUITA ROJAS,A,colorlandohiguitaroj@educacionbogota.edu.co  --  colegiojuanm@gmail.com  --  iyrodriguez@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,222,252.62300760000,53,52,47,49,51,41,136,23,0,83,87,46,14,0,2,85,120,23,12,97,117,5,58,122,46,5,17.82608696000,59.13043478000,23.04347826000,0.00000000000,36.08695652000,37.82608696000,20.00000000000,6.08695652200,0.00000000000,0.86956521700,36.95652174000,52.17391304000,10.00000000000,5.21739130400,42.17391304000,50.86956522000,2.17391304300,25.21739130000,53.04347826000,20.00000000000,2.17391304300,3,111001104302,111001104302
-8260441.0903,516592.029599998,,COLEGIO CARLOS PIZARRO LEON GOMEZ (IED),CARLOS PIZARRO LEON GOMEZ,A,iedcarlospizarroleon@educacionbogota.edu.co  --  nslancheros@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,303,251.59050520000,54,51,48,49,50,47,193,22,3,128,112,53,19,3,3,115,171,25,16,131,162,3,78,159,72,3,15.11254019000,62.05787781000,21.86495177000,0.96463022500,41.15755627000,36.01286174000,17.04180064000,6.10932475900,0.96463022500,0.96463022500,36.97749196000,54.98392283000,8.03858520900,5.14469453400,42.12218650000,52.09003215000,0.96463022500,25.08038585000,51.12540193000,23.15112540000,0.96463022500,4,111001104329,111001104329
-8260635.4608,516159.239500001,,COLEGIO ALFONSO LOPEZ MICHELSEN (IED),ALFONSO LOPEZ MICHELSEN,A,colalfonzolopezmiche@educacionbogota.edu.co  --  colalfonzolopezmiche@gmail.com  --  edgomezg@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,293,251.93489100000,53,51,48,49,50,51,187,19,3,115,121,51,12,3,6,109,160,27,21,109,172,3,85,133,79,6,16.88741722000,61.92052980000,18.87417219000,0.99337748300,38.07947020000,40.06622517000,16.88741722000,3.97350993400,0.99337748300,1.98675496700,36.09271523000,52.98013245000,8.94039735100,6.95364238400,36.09271523000,56.95364238000,0.99337748300,28.14569536000,44.03973510000,26.15894040000,1.98675496700,3,111001106950,111001106950
-8259285.1877,515397.138900001,,COLEGIO JOSE FRANCISCO SOCARRAS (IED),JOSE FRANCISCO SOCARRAS,A,coldisjosefrancsoc@educacionbogota.edu.co  --  jjavila@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,265,247.22931790000,53,51,46,48,49,38,183,17,0,126,94,40,8,0,13,83,148,24,16,110,137,5,83,137,48,0,14.12639405000,68.02973978000,17.10037175000,0.00000000000,46.84014870000,34.94423792000,14.86988848000,2.97397769500,0.00000000000,4.83271375500,30.85501859000,55.01858736000,8.92193308600,5.94795539000,40.89219331000,50.92936803000,1.85873605900,30.85501859000,50.92936803000,17.84386617000,0.00000000000,4,111001106968,111001106968
-8258272.4753,516032.104200002,www.colegiogermanarciniegasied.edu.co,COLEGIO GERMAN ARCINIEGAS (IED),GERMAN ARCINIEGAS,A,colgermanarciniegas@educacionbogota.edu.co  --  smiranda@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,174,258.39743590000,54,52,50,51,50,22,103,31,2,79,61,35,9,0,4,55,110,13,6,68,105,4,37,94,52,4,11.95652174000,55.97826087000,30.97826087000,1.08695652200,42.93478261000,33.15217391000,19.02173913000,4.89130434800,0.00000000000,2.17391304300,29.89130435000,59.78260870000,7.06521739100,3.26086956500,36.95652174000,57.06521739000,2.17391304300,20.10869565000,51.08695652000,28.26086957000,2.17391304300,3,111001107832,111001107832
-8260720.52,515099.3851,,COLEGIO KIMI PERNIA DOMICO (IED),KIMI PERNIA DOMICO,A,kimyperniaied@educacionbogota.edu.co  --  fcardenas@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,122,258.20302650000,54,52,51,51,49,16,68,33,0,60,38,24,5,0,3,42,72,11,5,47,72,3,25,59,39,3,12.69841270000,53.96825397000,33.33333333000,0.00000000000,47.61904762000,30.15873016000,19.04761905000,3.96825396800,0.00000000000,2.38095238100,33.33333333000,57.14285714000,8.73015873000,3.96825396800,37.30158730000,57.14285714000,2.38095238100,19.84126984000,46.82539683000,30.95238095000,2.38095238100,4,111001107867,111001107867
-8258477.5503,517183.278200001,,COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED),CIUDADELA EDUCATIVA DE BOSA,A,colciudadelabosa@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,397,256.32241810000,54,51,50,50,51,53,241,27,4,147,147,90,20,4,8,131,233,37,20,175,204,8,78,200,126,4,12.99019608000,59.06862745000,26.96078431000,0.98039215700,36.02941176000,36.02941176000,22.05882353000,4.90196078400,0.98039215700,1.96078431400,32.10784314000,57.10784314000,9.06862745100,4.90196078400,42.89215686000,50.00000000000,1.96078431400,19.11764706000,49.01960784000,30.88235294000,0.98039215700,3,111001107875,111001107875
-8258067.4137,514723.385499999,,COLEGIO DEBORA ARANGO PEREZ (IED),DEBORA ARANGO PEREZ,A,coldeboraarangoperez@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,194,264.23076920000,56,52,51,51,57,21,109,32,2,39,56,62,31,6,6,45,114,29,16,64,109,6,49,74,66,8,10.82474227000,56.18556701000,31.95876289000,1.03092783500,20.10309278000,28.86597938000,31.95876289000,15.97938144000,3.09278350500,3.09278350500,23.19587629000,58.76288660000,14.94845361000,8.24742268000,32.98969072000,56.18556701000,3.09278350500,25.25773196000,38.14432990000,34.02061856000,4.12371134000,3,111001107883,111001107883
-8260188.5787,515640.211199999,,COLEGIO JORGE ISAACS (IED),JORGE ISAACS,A,vleon@alianzaeducativa.edu.co  --  info@alianzaeducativa.edu.co,2,9,1,5,07,2,2022/12/31,60,270.38461540000,57,56,50,53,55,3,34,39,1,16,17,25,3,1,0,14,36,11,0,12,45,4,12,29,19,2,4.83870967700,54.83870968000,38.70967742000,1.61290322600,25.80645161000,27.41935484000,40.32258065000,4.83870967700,1.61290322600,0.00000000000,22.58064516000,58.06451613000,17.74193548000,0.00000000000,19.35483871000,72.58064516000,6.45161290300,19.35483871000,46.77419355000,30.64516129000,3.22580645200,3,111001800384,111001800384
-8258334.3367,517399.9276,,COLEGIO SOLEDAD ACOSTA DE SAMPER (IED),SOLEDAD ACOSTA DE SAMPER,A,rectorsas@maristasnorandina.org  --  secretariasaied@maristasnorandina.org,2,9,1,5,07,2,2022/12/31,28,265.76923080000,56,54,51,52,52,1,18,32,0,8,14,5,1,0,0,9,16,3,1,8,19,0,6,11,11,0,3.57142857100,64.28571429000,32.14285714000,0.00000000000,28.57142857000,50.00000000000,17.85714286000,3.57142857100,0.00000000000,0.00000000000,32.14285714000,57.14285714000,10.71428571000,3.57142857100,28.57142857000,67.85714286000,0.00000000000,21.42857143000,39.28571429000,39.28571429000,0.00000000000,2,111001800392,111001800392
-8260330.3441,514293.626400001,,COLEGIO BICENTENARIO DE LA INDEPENDENCIA (IED),BICENTENARIO DE LA INDEPENDENCIA,A,rectorbindependencia@maristasnorandina.org  --  secretariasaied@maristasnorandina.org,2,9,1,5,07,2,2022/12/31,116,251.15384620000,53,50,49,49,50,20,70,22,0,45,45,24,2,0,0,39,67,9,6,48,61,1,28,55,32,1,17.24137931000,60.34482759000,22.41379310000,0.00000000000,38.79310345000,38.79310345000,20.68965517000,1.72413793100,0.00000000000,0.00000000000,33.62068966000,57.75862069000,7.75862069000,5.17241379300,41.37931034000,52.58620690000,0.86206896600,24.13793103000,47.41379310000,27.58620690000,0.86206896600,3,111001800457,111001800457
-8257941.469,514153.5273,,COLEGIO DE LA BICI (IED),DE LA BICI,A,cedlabicibosa7@educacionbogota.edu.co  --  rector@colegiodelabici.edu.co,2,9,1,5,07,1,2022/12/31,53,273.84615380000,57,55,53,53,58,4,26,43,0,7,17,21,8,1,1,12,31,9,3,12,37,2,10,19,23,2,7.40740740700,48.14814815000,42.59259259000,0.00000000000,12.96296296000,31.48148148000,38.88888889000,14.81481481000,1.85185185200,1.85185185200,22.22222222000,57.40740741000,16.66666667000,5.55555555600,22.22222222000,68.51851852000,3.70370370400,18.51851852000,35.18518519000,42.59259259000,3.70370370400,2,111001800643,111001800643
-8259047.0497,515434.441100001,,COLEGIO PARQUES DE BOGOTA (IED),PARQUES DE BOGOTA,A,mbravo@alianzaeducativa.edu.co,2,9,1,5,07,2,2022/12/31,48,273.07692310000,58,56,52,53,53,5,24,35,3,14,18,16,3,0,1,7,38,5,0,17,28,7,10,18,23,0,9.80392156900,47.05882353000,35.29411765000,5.88235294100,27.45098039000,35.29411765000,31.37254902000,5.88235294100,0.00000000000,1.96078431400,13.72549020000,74.50980392000,9.80392156900,0.00000000000,33.33333333000,54.90196078000,13.72549020000,19.60784314000,35.29411765000,45.09803922000,0.00000000000,3,111001800678,111001800678
-8252834.1364,514355.484,,COLEGIO LAUREL DE CERA (IED),LAUREL DE CERA,A,aarias@alianzaeducativa.edu.co  --  asdrubalarias@yahoo.com,2,9,1,5,08,2,2022/12/31,50,262.69230770000,56,54,50,50,53,8,30,24,1,13,27,9,2,0,0,14,32,5,0,16,34,1,9,24,17,0,15.68627451000,58.82352941000,23.52941176000,1.96078431400,25.49019608000,52.94117647000,17.64705882000,3.92156862700,0.00000000000,0.00000000000,27.45098039000,62.74509804000,9.80392156900,0.00000000000,31.37254902000,66.66666667000,1.96078431400,17.64705882000,47.05882353000,33.33333333000,0.00000000000,3,111001800694,111001800694
-8258330.082,512688.712,www.luislopezied.edu.co,COLEGIO LUIS LOPEZ DE MESA (IED),LUIS LOPEZ DE MESA,A,cedluislopezdemes7@educacionbogota.edu.co  --  lzamora@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,175,245.76923080000,52,49,47,49,48,25,118,18,2,88,62,23,5,0,5,70,86,12,16,81,79,2,60,79,35,4,14.20454545000,67.04545455000,18.18181818000,1.13636363600,50.00000000000,35.22727273000,13.06818182000,2.84090909100,0.00000000000,2.84090909100,39.77272727000,48.86363636000,6.81818181800,9.09090909100,46.02272727000,44.88636364000,1.13636363600,34.09090909000,44.88636364000,19.88636364000,2.27272727300,3,111102000265,111102000265
-8258506.5257,513041.466699999,www.colegiopablodetarso.jimdo.com,COLEGIO PABLO DE TARSO (IED),PABLO DE TARSO,A,cedpablodetarso7@educacionbogota.edu.co  --  elozanom@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,157,252.11660950000,54,52,48,48,51,33,95,19,0,60,57,35,6,0,0,54,95,10,5,68,84,2,38,84,33,3,20.75471698000,59.74842767000,18.86792453000,0.00000000000,37.73584906000,35.84905660000,22.01257862000,3.77358490600,0.00000000000,0.00000000000,33.96226415000,59.74842767000,6.28930817600,3.14465408800,42.76729560000,52.83018868000,1.25786163500,23.89937107000,52.83018868000,20.75471698000,1.88679245300,3,111102000281,111102000281
-8258215.4953,513831.895799998,,COLEGIO FRANCISCO DE PAULA SANTANDER (IED),FRANCISCO DE PAULA SANTANDER,A,escdifranciscodepa7@educacionbogota.edu.co  --  yrodriguez@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,75,261.73846150000,55,54,50,51,53,5,49,28,1,24,28,21,2,0,1,18,52,4,2,28,43,3,14,42,19,1,6.57894736800,64.47368421000,27.63157895000,1.31578947400,31.57894737000,36.84210526000,27.63157895000,2.63157894700,0.00000000000,1.31578947400,23.68421053000,68.42105263000,5.26315789500,2.63157894700,36.84210526000,56.57894737000,3.94736842100,18.42105263000,55.26315789000,25.00000000000,1.31578947400,3,111102000621,111102000621
-8258868.0313,513391.167399999,,COLEGIO FERNANDO MAZUERA VILLEGAS (IED),FERNANDO MAZUERA VILLEGAS,A,coldifernandomazue7@educacionbogota.edu.co  --  fangel@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,282,262.73458810000,55,54,50,52,51,26,166,33,6,111,102,61,15,0,3,84,178,29,12,96,180,6,61,151,73,6,8.93470790400,57.04467354000,32.98969072000,2.06185567000,38.14432990000,35.05154639000,20.96219931000,5.15463917500,0.00000000000,1.03092783500,28.86597938000,61.16838488000,9.96563573900,4.12371134000,32.98969072000,61.85567010000,2.06185567000,20.96219931000,51.89003436000,25.08591065000,2.06185567000,3,111102000753,111102000753
-8259173.1758,513937.042199999,www.iedporfirio.edu.co,COLEGIO PORFIRIO BARBA JACOB (IED),PORFIRIO BARBA JACOB,A,cedporfiriobarbaj7@educacionbogota.edu.co  --  coramirez@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,188,248.00736500000,53,50,48,48,49,36,117,20,0,84,69,35,6,0,6,67,109,10,10,83,98,2,50,102,38,2,18.75000000000,60.93750000000,19.79166667000,0.00000000000,43.75000000000,35.93750000000,18.22916667000,3.12500000000,0.00000000000,3.12500000000,34.89583333000,56.77083333000,5.20833333300,5.20833333300,43.22916667000,51.04166667000,1.04166666700,26.04166667000,53.12500000000,19.79166667000,1.04166666700,4,111102000958,111102000958
-8259987.4879,515473.2665,,COLEGIO VILLAS DEL PROGRESO (IED),VILLAS DEL PROGRESO,A,escdivillasdelprog7@educacionbogota.edu.co  --  rectoriavillas@gmail.com  --  ljforero@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,102,259.57390650000,55,52,49,51,51,9,59,34,0,34,44,23,3,0,3,30,60,10,4,45,54,1,21,56,26,1,8.65384615400,56.73076923000,33.65384615000,0.00000000000,32.69230769000,42.30769231000,22.11538462000,2.88461538500,0.00000000000,2.88461538500,28.84615385000,57.69230769000,9.61538461500,3.84615384600,43.26923077000,51.92307692000,0.96153846200,20.19230769000,53.84615385000,25.00000000000,0.96153846200,3,211001076958,211001076958
-8260378.4052,514607.659,,COLEGIO SAN BERNARDINO (IED),SAN BERNARDINO,A,cedsanbernardino7@educacionbogota.edu.co  --  evivasri@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,135,236.69515670000,50,48,45,46,48,36,78,15,0,74,38,18,5,0,9,68,50,8,12,69,53,1,49,69,18,1,26.66666667000,57.77777778000,14.81481481000,0.00000000000,54.81481481000,28.14814815000,13.33333333000,3.70370370400,0.00000000000,6.66666666700,50.37037037000,37.03703704000,5.92592592600,8.88888888900,51.11111111000,39.25925926000,0.74074074100,36.29629630000,51.11111111000,13.33333333000,0.74074074100,4,211102000201,211102000201
-8258085.8782,516624.531399999,,COLEGIO EL PORVENIR (IED),EL PORVENIR,A,cedelporvenir7@educacionbogota.edu.co  --  nlanche@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,242,259.46916720000,54,53,51,51,50,30,154,26,2,99,104,35,5,0,7,74,146,20,12,92,139,5,47,109,89,2,12.09677419000,62.09677419000,25.80645161000,0.80645161300,39.91935484000,41.93548387000,14.11290323000,2.01612903200,0.00000000000,2.82258064500,29.83870968000,58.87096774000,8.06451612900,4.83870967700,37.09677419000,56.04838710000,2.01612903200,18.95161290000,43.95161290000,35.88709677000,0.80645161300,3,211102000243,211102000243
-8258624.6468,515138.9199,,COLEGIO BOSANOVA (IED),BOSANOVA,A,cedbosanova7@educacionbogota.edu.co  --  idedios@educacionbogota.edu.co,2,9,1,5,07,1,2022/12/31,112,253.41689560000,53,51,48,49,54,21,62,25,1,26,42,34,11,0,2,47,52,12,8,47,55,2,31,55,26,1,18.58407080000,54.86725664000,24.77876106000,0.88495575200,23.00884956000,37.16814159000,30.08849558000,9.73451327400,0.00000000000,1.76991150400,41.59292035000,46.01769912000,10.61946903000,7.07964601800,41.59292035000,48.67256637000,1.76991150400,27.43362832000,48.67256637000,23.00884956000,0.88495575200,3,211102000995,211102000995
-8259356.726,514980.985199999,,COLEGIO MIXTO VILLA CAROLINA,COLEGIO MIXTO VILLA CAROLINA,A,colegiomixtovillacarolina@yahoo.es,1,13,1,5,07,4,2022/12/31,37,263.84615380000,55,54,51,51,53,4,24,24,0,8,18,11,0,0,0,14,17,6,0,12,24,1,11,12,12,2,10.81081081000,64.86486486000,24.32432432000,0.00000000000,21.62162162000,48.64864865000,29.72972973000,0.00000000000,0.00000000000,0.00000000000,37.83783784000,45.94594595000,16.21621622000,0.00000000000,32.43243243000,64.86486486000,2.70270270300,29.72972973000,32.43243243000,32.43243243000,5.40540540500,3,311001000387,311001000387
-8259287.6044,515300.074499998,www.liceoleo.com,LICEO CULTURAL LUIS ENRIQUE OSORIO,LICEO CULTURAL LUIS ENRIQUE OSORIO,A,liceoleo1@gmail.com,1,13,1,5,07,4,2022/12/31,74,261.15384620000,55,55,49,50,52,12,41,24,3,23,29,15,7,0,0,18,47,9,3,20,46,5,16,38,20,0,16.21621622000,55.40540541000,24.32432432000,4.05405405400,31.08108108000,39.18918919000,20.27027027000,9.45945945900,0.00000000000,0.00000000000,24.32432432000,63.51351351000,12.16216216000,4.05405405400,27.02702703000,62.16216216000,6.75675675700,21.62162162000,51.35135135000,27.02702703000,0.00000000000,3,311001000921,311001000921
-8260029.8483,516813.971500002,www.liceociudadcapital.edu.co,LICEO CIUDAD CAPITAL,LICEO CIUDAD CAPITAL,A,luzma74@hotmail.com  --  liceociudadcapital@yahoo.com  --  susanagonzalez10@gmail.com,1,15,1,5,07,4,2022/12/31,43,285.38461540000,58,57,57,56,58,0,25,40,2,9,12,14,9,1,1,6,30,7,0,12,30,3,3,13,26,3,0.00000000000,55.55555556000,40.00000000000,4.44444444400,20.00000000000,26.66666667000,31.11111111000,20.00000000000,2.22222222200,2.22222222200,13.33333333000,66.66666667000,15.55555556000,0.00000000000,26.66666667000,66.66666667000,6.66666666700,6.66666666700,28.88888889000,57.77777778000,6.66666666700,2,311001032637,311001032637
-8255600.8031,512747.4573,www.colreinounido.com  --  www.colegiobilinguereinounido.edu.co,COLEGIO BILINGÜE REINO UNIDO,COLEGIO BILINGÜE REINO UNIDO,A,bilinguereinounido@hotmail.com  --  ocaceres70@hotmail.com  --  jennys_8915@hotmail.com,1,13,1,5,07,4,2022/12/31,37,305.38461540000,63,61,59,59,68,0,10,68,2,0,7,13,13,4,0,3,20,14,0,4,28,5,0,14,19,4,0.00000000000,27.02702703000,67.56756757000,5.40540540500,0.00000000000,18.91891892000,35.13513514000,35.13513514000,10.81081081000,0.00000000000,8.10810810800,54.05405405000,37.83783784000,0.00000000000,10.81081081000,75.67567568000,13.51351351000,0.00000000000,37.83783784000,51.35135135000,10.81081081000,1,311001035300,311001035300
-8255446.1124,512890.4769,www.gimnasiosantarocio.com  --  www.gsantarocio.du.co,GIMNASIO SANTA ROCIO,GIMNASIO SANTA ROCIO,A,gsantarocio@gmail.com  --  elisaromerogsr@gmail.com  --  gsrcoordinacionjulia@gmail.com,1,13,1,5,07,4,2022/12/31,74,283.46153850000,59,58,54,55,59,2,35,51,1,8,27,24,15,2,0,12,53,12,0,14,56,7,9,33,32,2,2.59740259700,45.45454545000,50.64935065000,1.29870129900,10.38961039000,35.06493506000,31.16883117000,19.48051948000,2.59740259700,0.00000000000,15.58441558000,68.83116883000,15.58441558000,0.00000000000,18.18181818000,72.72727273000,9.09090909100,11.68831169000,42.85714286000,41.55844156000,2.59740259700,2,311001035318,311001035318
-8258125.99,512729.52,,COLEGIO ANDRES ROSILLO,COLEGIO ANDRES ROSILLO,A,colandres@hotmail.com  --  comunicaciones@colegioandresrosillo.edu.co,1,13,1,5,07,4,2022/12/31,37,273.07692310000,57,56,52,53,56,3,17,46,0,7,15,12,3,0,0,11,21,5,1,7,29,0,3,19,15,0,8.10810810800,45.94594595000,45.94594595000,0.00000000000,18.91891892000,40.54054054000,32.43243243000,8.10810810800,0.00000000000,0.00000000000,29.72972973000,56.75675676000,13.51351351000,2.70270270300,18.91891892000,78.37837838000,0.00000000000,8.10810810800,51.35135135000,40.54054054000,0.00000000000,2,311001036292,311001036292
-8255968.2019,512732.144699998,,LICEO DE OXFORD,LICEO DE OXFORD,A,liceodeoxford@hotmail.com,1,15,1,5,07,4,2022/12/31,28,277.69230770000,59,56,54,53,56,2,14,39,1,4,11,9,4,0,0,5,15,8,1,7,18,2,3,14,9,2,7.14285714300,50.00000000000,39.28571429000,3.57142857100,14.28571429000,39.28571429000,32.14285714000,14.28571429000,0.00000000000,0.00000000000,17.85714286000,53.57142857000,28.57142857000,3.57142857100,25.00000000000,64.28571429000,7.14285714300,10.71428571000,50.00000000000,32.14285714000,7.14285714300,3,311001041067,311001041067
