DANE12_EST,NOMBRE_EST,NIT,DANE12_SED,NOMBRE_SED,ORDEN_DE_S,ZONA,DIRECCION,BARRIO__GE,TELEFONO,EMAIL,WEB,ENFASIS_PA,DISCAPACID,TALENTOS_O,GRUPOS_ETN,REGIMEN_Y,CPF,COD_UPZ,NOMBRE_UPZ,SECTOR_CEN,CODIGO_POS,SECTOR,NATU_JUR,ESTADO,CALENDARIO,GENERO,COD_LOCA,CARACTER_P,ESPECIALID,ESTRATO,CLASE_TIPO,BILINGUE,FECHA
111001014168.00001525879,COLEGIO ALTAMIRA SUR ORIENTAL (IED),"8301103362",111001012378.00000000000,REPUBLICA DE ISRAEL,C,URBANA,CL 44 SUR # 09 - 13 ESTE,LA GLORIA ORIENTAL,3646447 -- 3623300,escdialtamirasuror4@educacionbogota.edu.co  --  altamirasuroriental@gmail.com,www.altamirasuroriental.edu.co,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL,TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO,AFRODESCENDIENTES-INDIGENAS,,"447","50",LA GLORIA,"001319","110431","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001014176.00000000000,COLEGIO TECNICO SAN CRISTOBAL SUR (IED),"8300658203",111001014176.00000000000,SAN CRISTOBAL SUR,A,URBANA,KR 10 D ESTE # 17 B - 46 SUR,SAN CRISTOBAL SUR VIEJO,"3002067977",cedsancristobalsu4@educacionbogota.edu.co,,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS,,"450","32",SAN BLAS,"001108","110411","2","9","1","1","5","04","2","7","2","1","4",2023/09/30
111001014176.00000000000,COLEGIO TECNICO SAN CRISTOBAL SUR (IED),"8300658203",111001012220.00000000000,JOSE A MORALES,B,URBANA,CL 19 SUR # 10 C - 44 ESTE,SAN CRISTOBAL SUR,"3057913153",cedsancristobalsu4@educacionbogota.edu.co,,,AUDITIVA-INTELECTUAL,,AFRODESCENDIENTES-NEGRITUDES,,"430","32",SAN BLAS,"001108","110411","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001014176.00000000000,COLEGIO TECNICO SAN CRISTOBAL SUR (IED),"8300658203",111001000213.00000000000,JARDIN INFANTIL NACIONAL POPULAR No 2,C,URBANA,CL 15 A SUR # 6 - 25 ESTE,SAN CRISTOBAL SUR VIEJO,"6012464434",cedsancristobalsu4@educacionbogota.edu.co,,,MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-NEGRITUDES,,"429","33",SOSIEGO,"001108","110411","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001014451.00000000000,COLEGIO JOSE ACEVEDO Y GOMEZ (IED),"8301111923",111001014451.00000000000,JOSE ACEVEDO Y GOMEZ,A,URBANA,KR 9 B ESTE # 28 - 81 SUR,SAN PEDRO SURORIENTAL,"3645126",cedjoseacevedoygo4@educacionbogota.edu.co,,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,TALENTO EXCEPCIONAL EN TECNOLOGIA,AFRODESCENDIENTES-NEGRITUDES,,"431","32",SAN BLAS,"001314","110421","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001014451.00000000000,COLEGIO JOSE ACEVEDO Y GOMEZ (IED),"8301111923",111001012211.00000000000,RAMAJAL,B,URBANA,CL 30 A SUR # 9 A - 78 ESTE,SAN PEDRO,"3629133",cedjoseacevedoygo4@educacionbogota.edu.co,,,FISICA-INTELECTUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-NEGRITUDES,,"446","32",SAN BLAS,"001314","110421","2","9","1","1","5","04","4","13","1","1","4",2023/09/30
111001015903.00001525879,COLEGIO MONTEBELLO (IED),"8300165969",111001015903.00001525879,MONTEBELLO,A,URBANA,CL 26 SUR # 2 - 44 ESTE  --  CL 24 A SUR # 1 A - 95 ESTE,URB MONTEBELLO,2067680 -- 3644218 -- 3642147 -- 3672781,cedmontebello4@educacionbogota.edu.co,www.montebello.edu.co  --  www.cedmomntebello.edu.co,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"408","34",20 DE JULIO,"001302","110421","2","9","1","1","5","04","1","1","3","1","4",2023/09/30
111001015903.00001525879,COLEGIO MONTEBELLO (IED),"8300165969",111001015938.00001525879,JOSE MARIA CORDOBA,B,URBANA,CL 28 SUR # 1 A - 37 ESTE,CORDOBA,"2066157",cedmontebello4@educacionbogota.edu.co,www.montebello.edu.co,,INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS,,"432","34",20 DE JULIO,"001303","110421","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001015911.00000000000,COLEGIO LOS ALPES (IED),"8002472515",111001015911.00000000000,LOS ALPES,A,URBANA,KR 12 ESTE # 33 A - 80 SUR,LOS ALPES,3670116/25,cedlosalpes4@educacionbogota.edu.co,www.cedlosalpes4edu.co  --  www.iedlosalpes.edu.co,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"406","32",SAN BLAS,"001312","110421","2","9","1","1","5","04","2","3","2","1","4",2023/09/30
111001015911.00000000000,COLEGIO LOS ALPES (IED),"8002472515",111001015920.00000000000,BELLAVISTA,B,URBANA,KR 9 BIS A ESTE # 38 - 90 SUR,BELLAVISTA SUR,"3646089",cedlosalpes4@educacionbogota.edu.co,,,FISICA-INTELECTUAL-MULTIPLE-SORDOCEGUERA,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES,,"418","32",SAN BLAS,"001309","110431","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001016004.00000000000,COLEGIO LA BELLEZA LOS LIBERTADORES (IED),"8300794390",111001016004.00000000000,LA BELLEZA,A,URBANA,CL 64 SUR # 10 A - 39 ESTE,JUAN REY LA PAZ,3654800 -- 3654700,cedlabelleza4@educacionbogota.edu.co,,,INTELECTUAL-MENTAL/PSICOSOCIAL-SORDOCEGUERA,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"436","51",LOS LIBERTADORES,"001326","110441","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001016004.00000000000,COLEGIO LA BELLEZA LOS LIBERTADORES (IED),"8300794390",111001016012.00001525879,LOS LIBERTADORES,B,URBANA,KR 11 C ESTE # 57 A - 12 SUR,LOS LIBERTADORES,"3718257",cedlabelleza4@educacionbogota.edu.co,,,AUDITIVA-FISICA-INTELECTUAL,TALENTO EXCEPCIONAL EN ARTES Y LETRAS,AFRODESCENDIENTES-INDIGENAS,,"441","51",LOS LIBERTADORES,"001323","110441","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001018252.00000000000,COLEGIO JOSE MARIA CARBONELL (IED),"8300004050",111001018252.00000000000,JOSE MARIA CARBONELL,A,URBANA,KR 4 # 0 - 43,LAS BRISAS,2469366  --  2333652  --  3043993435,coldijosemariacarb4@educacionbogota.edu.co,http://josemariacarbonellied.blogspot.com/,,FISICA-INTELECTUAL-MULTIPLE,TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"404","33",SOSIEGO,"001101","110411","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001018309.00000000000,COLEGIO ATENAS (IED),"8300362218",111001018309.00000000000,ATENAS,A,URBANA,CL 36 H SUR # 2 - 15 ESTE  --  KR 1 # 36 H - 12 SUR MJ,ATENAS,"3644223",cedatenas4@educacionbogota.edu.co,,,INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"417","34",20 DE JULIO,"001305","110421","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001018325.00000000000,COLEGIO JOSE JOAQUIN CASTRO MARTINEZ (IED),"8300126177",111001018325.00000000000,JOSE JOAQUIN CASTRO MARTINEZ,A,URBANA,CL 31 D BIS SUR # 2 - 24 ESTE,BELLO HORIZONTE,2065563 -- 3644220/21,coldijosejoaquinca4@educacionbogota.edu.co,redacademica.edu.co/colegios/colegio-jose-joaquin-castro-martinez-ied,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE-SORDOCEGUERA-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"403","34",20 DE JULIO,"001304","110421","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001018325.00000000000,COLEGIO JOSE JOAQUIN CASTRO MARTINEZ (IED),"8300126177",111001020451.00000000000,SAN VICENTE SURORIENTAL,B,URBANA,TV 6 C ESTE # 33 - 30 SUR  --  TV 6 ESTE # 33 - 30 SUR,URB HORACIO ORJUELA,"2068672",coldijosejoaquinca4@educacionbogota.edu.co,redacademica.edu.co/colegios/colegio-jose-joaquin-castro-martinez-ied,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"455","32",SAN BLAS,"001308","110421","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001018333.00000000000,COLEGIO EL RODEO (IED),"8301081148",111001018333.00000000000,EL RODEO,A,URBANA,CL 40 A SUR # 2 - 56 ESTE,SAN MARTIN SUR,2068049  --  3638423,cedelrodeo4@educacionbogota.edu.co,redacademica.edu.co/colegios/colegio-el-rodeo-ied,INVESTIGACION EN CIENCIA -- TECNOLOGIA,INTELECTUAL-MENTAL/PSICOSOCIAL-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"423","50",LA GLORIA,"001321","110431","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001018333.00000000000,COLEGIO EL RODEO (IED),"8301081148",111001016284.00000000000,LA GLORIA,B,URBANA,CL 44 SUR # 6 - 74 ESTE,LA GLORIA ORIENTAL,"2060188",cedelrodeo4@educacionbogota.edu.co,redacademica.edu.co/colegios/colegio-el-rodeo-ied,,INTELECTUAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"437","50",LA GLORIA,"001319","110431","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001018341.00000000000,COLEGIO FRANCISCO JAVIER MATIZ (IED),"8300436804",111001018341.00000000000,FRANCISCO JAVIER MATIZ,A,URBANA,KR 2 A # 29 A - 29 SUR,CORDOBA,"2082080",cedfranciscojavie4@educacionbogota.edu.co,,HUMANINADES,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"425","34",20 DE JULIO,"001303","110421","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001018341.00000000000,COLEGIO FRANCISCO JAVIER MATIZ (IED),"8300436804",111001018414.00000000000,SURAMERICA,B,URBANA,KR 3 B # 30 A - 42 SUR  --  KRA 3 D # 30 A - 42 SUR,SURAMERICA,"3636848",cedfranciscojavie4@educacionbogota.edu.co,,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS,INDIGENAS-NEGRITUDES,,"460","34",20 DE JULIO,"001407","110421","2","9","1","1","5","04","4","13","7","1","4",2023/09/30
111001018368.00000000000,COLEGIO LA VICTORIA (IED),"8300421894",111001018368.00000000000,LA VICTORIA,A,URBANA,KR 3 B ESTE # 38 - 25 SUR,LA VICTORIA,"3639119",cedlavictoria4@educacionbogota.edu.co,www.cedlavictoria.edu.co,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"440","50",LA GLORIA,"001331","110431","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001018368.00000000000,COLEGIO LA VICTORIA (IED),"8300421894",111001018406.00000000000,SANTAFEREÑA I,B,URBANA,KR 3 A ESTE # 37 A - 59 SUR,LAS GUACAMAYAS,"3644235",cedlavictoria4@educacionbogota.edu.co,www.cedlavictoria.edu.co,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"0","50",LA GLORIA,"001331","110431","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001018383.99998474121,COLEGIO SAN ISIDRO SUR ORIENTAL (IED),"8301108926",111001018383.99998474121,SAN ISIDRO SUR ORIENTAL,A,URBANA,CL 34 SUR # 7 A - 88,SAN ISIDRO,"2397232",cedsanisidrosuror4@educacionbogota.edu.co,,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"451","34",20 DE JULIO,"001406","110431","2","9","1","1","5","04","1","1","3","1","4",2023/09/30
111001018383.99998474121,COLEGIO SAN ISIDRO SUR ORIENTAL (IED),"8301108926",111001035548.00000000000,OMAR TORRIJOS,B,URBANA,KR 7 A # 35 A - 12 SUR,LAS LOMAS,"3666894",cedsanisidrosuror4@educacionbogota.edu.co,,,INTELECTUAL,CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO,INDIGENAS-NEGRITUDES,,"444","34",20 DE JULIO,"001409","110431","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001020338.00000000000,COLEGIO AVE MARIA,"8301314693",111001020338.00000000000,COLEGIO AVE MARIA,A,URBANA,CL 12 SUR # 4 - 40,SANTA ANA SUR,2460868  --  3138321208,amlova1@hotmail.com  --  avemaria.colegio2@gmail.com,www.colegioavemaria.edu.co,,-INTELECTUAL-,,,LIBERTAD REGULADA,"0","33",SOSIEGO,"001111","110411","1","3","1","1","5","04","1","1","3","4","4",2023/09/30
111001024686.00001525879,COLEGIO MORALBA SURORIENTAL (IED),"8301153870",111001024686.00001525879,MORALBA SURORIENTAL,A,URBANA,CL 43 SUR TV 16 ESTE -- KR 16 A ESTE # 42 C - 80 SUR,MORALBA,3627757  --  3631381  --  3643070  --  3632320,cedmoralbasurorie4@educacionbogota.edu.co -- colegiomoralba08@gmail.com,,EMPRENDIMIENTO,INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,,AFRODESCENDIENTES-INDIGENAS,,"442","50",LA GLORIA,"001316","110431","2","9","1","1","5","04","1","1","7","1","4",2023/09/30
111001024686.00001525879,COLEGIO MORALBA SURORIENTAL (IED),"8301153870",111001012289.00001525879,EL QUINDIO,B,URBANA,CL 46 G SUR # 16 A - 05 ESTE,QUINDIO,3627757 -- 3631381 -- 3643070,cedmoralbasurorie4@educacionbogota.edu.co -- colegiomoralba08@gmail.com,,,INTELECTUAL,,AFRODESCENDIENTES-INDIGENAS-ROM,,"422","50",LA GLORIA,"001318","110431","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001024686.00001525879,COLEGIO MORALBA SURORIENTAL (IED),"8301153870",111001012319.00000000000,FUNDACION EL CONSUELO,C,URBANA,KR 15 ESTE # 46 - 60 SUR,PUENTE COLORADO,"3645122",cedmoralbasurorie4@educacionbogota.edu.co -- colegiomoralba08@gmail.com,,,INTELECTUAL,,AFRODESCENDIENTES,,"426","50",LA GLORIA,"001317","110431","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001027324.00000000000,COLEGIO FLORENTINO GONZALEZ (IED),"8300006397",111001027324.00000000000,FLORENTINO GONZALEZ,A,URBANA,KR 5 A # 30 A - 45 SUR,20 DE JULIO,2721483  --  3043999110 ,cedflorentinogonz4@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-florentino-gonzalez-ied,,AUDITIVA-FISICA-INTELECTUAL-MULTIPLE-SORDOCEGUERA,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS NATURALES O BASICAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN LID",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"424","34",20 DE JULIO,"001405","110421","2","9","1","1","5","04","1","1","3","1","4",2023/09/30
111001030066.00000000000,COLEGIO MANUELITA SAENZ (IED),"8605325186",111001030066.00000000000,MANUELITA SAENZ,A,URBANA,KR 3 ESTE # 18 A - 34 SUR,SAN CRISTOBAL SUR,3332825/26/27  --  3330890  --  3002071799,coldimediamanuelit4@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-manuelita-saenz-ied,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA-VISUAL,"CAPACIDADES EXCEPCIONALES-TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-RAIZALES,,"407","33",SOSIEGO,"001106","110411","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001030864.00000000000,COLEGIO ALEMANIA UNIFICADA (IED),"8300700222",111001030864.00000000000,GUACAMAYAS,A,URBANA,CL 37 SUR # 1 F - 00 ESTE,LAS GUACAMAYAS,3626978 -- 3645632,cedalemaniaunificada@educacionbogota.edu.co,,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"428","50",LA GLORIA,"001355","110431","2","9","1","1","5","04","1","1","7","1","4",2023/09/30
111001030864.00000000000,COLEGIO ALEMANIA UNIFICADA (IED),"8300700222",111001029629.00000000000,ALEMANIA UNIFICADA,B,URBANA,CL 38 SUR # 2 N - 09,LAS GUACAMAYAS,"2074703",cedalemaniaunificada@educacionbogota.edu.co,,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"413","50",LA GLORIA,"001332","110431","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001032279.99998474121,COLEGIO TECNICO TOMAS RUEDA VARGAS (IED),"8000022480",111001032279.99998474121,TOMAS RUEDA VARGAS,A,URBANA,KR 5 ESTE # 25 - 51 SUR,MONTEBELLO,2060910  --   2062080  --  2062220/40/60,colditomasruedavar4@educacionbogota.edu.co,,,INTELECTUAL-MENTAL/PSICOSOCIAL-SORDOCEGUERA-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE",AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"411","34",20 DE JULIO,"001302","110421","2","9","1","1","5","04","3","14","2","1","4",2023/09/30
111001032279.99998474121,COLEGIO TECNICO TOMAS RUEDA VARGAS (IED),"8000022480",111001014419.00000000000,SANTA INES SURORIENTAL,B,URBANA,KR 5 ESTE # 29 A - 25/14 SUR,SANTA INES SUR,"3645235",colditomasruedavar4@educacionbogota.edu.co,,,FISICA,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS,,"457","32",SAN BLAS,"001357","110421","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001032279.99998474121,COLEGIO TECNICO TOMAS RUEDA VARGAS (IED),"8000022480",111001012415.99998474121,REPUBLICA DEL CANADA I,C,URBANA,KR 7 ESTE # 28 B - 20 SUR,SANTA INES SUR,"2068403",colditomasruedavar4@educacionbogota.edu.co,,,AUDITIVA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE,,AFRODESCENDIENTES-INDIGENAS,,"448","32",SAN BLAS,"001308","110421","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001032433.00000000000,COLEGIO REPUBLICA DEL ECUADOR (IED),"8605322357",111001032433.00000000000,REPUBLICA DEL ECUADOR,A,URBANA,KR 1 A # 6 C - 50 SUR,BUENOS AIRES,3734975  --  3002067104,coldirepdelecuador4@educacionbogota.edu.co,,,FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO",AFRODESCENDIENTES-INDIGENAS-PALENQUEROS,,"410","33",SOSIEGO,"001102","110411","2","9","1","1","5","04","1","1","2","1","4",2023/09/30
111001032433.00000000000,COLEGIO REPUBLICA DEL ECUADOR (IED),"8605322357",111001014311.00000000000,VITELMA,B,URBANA,KR 8 ESTE # 8 C - 37 SUR,VITELMA,"3057925965",coldirepdelecuador4@educacionbogota.edu.co,,,-INTELECTUAL-PSICOSOCIAL-,,,,"324","32",SAN BLAS,"001103","110411","2","9","1","1","5","04","4","13","2","1","4",2023/09/30
111001034011.00001525879,COLEGIO JUAN REY (IED),"8300440562",111001034011.00001525879,JUAN REY,A,URBANA,CL 70 SUR # 13 B - 27 ESTE,JUAN REY LA PAZ,"3654888",cedjuanrey4@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-juan-rey-ied,,INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA,TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN LIDERAZGO SOCIAL Y EMPRENDIMIENTO,AFRODESCENDIENTES-NEGRITUDES,,"433","51",LOS LIBERTADORES,"001325","110441","2","9","1","1","5","04","1","1","1","1","4",2023/09/30
111001034011.00001525879,COLEGIO JUAN REY (IED),"8300440562",111001016276.00001525879,CIUDAD DE LONDRES,B,URBANA,CL 71 BIS SUR # 17 - 30 ESTE  --  CL 71 SUR # 17 - 04 ESTE,CIUDAD LONDRES,"3646650",cedjuanrey4@educacionbogota.edu.co,https://www.redacademica.edu.co/colegios/colegio-juan-rey-ied,,INTELECTUAL,,INDIGENAS,,"420","51",LOS LIBERTADORES,"001346","110441","2","9","1","1","5","04","4","13","1","1","4",2023/09/30
111001035530.00000000000,COLEGIO TECNICO JOSE FELIX RESTREPO (IED),"8605325161",111001035530.00000000000,JOSE FELIX RESTREPO,A,URBANA,KR 6 # 18 B - 04 SUR,PRIMERO DE MAYO,"3002071047",coldijosefelixrest4@educacionbogota.edu.co,www.redacademica.edu.co/colegios/colegio-jose-felix-restrepo-ied,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-SORDOCEGUERA-VISUAL,TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN CIENCIAS SOCIALES O HUMANAS,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES,,"402","33",SOSIEGO,"001112","110411","2","9","1","1","5","04","2","7","3","1","4",2023/09/30
111001035530.00000000000,COLEGIO TECNICO JOSE FELIX RESTREPO (IED),"8605325161",111001013226.00000000000,SANTA ANA SUR,B,URBANA,CL 10 A SUR # 3 - 61,LA MARIA,"3057925766",coldijosefelixrest4@educacionbogota.edu.co,www.redacademica.edu.co/colegios/colegio-jose-felix-restrepo-ied,,FISICA-INTELECTUAL-MULTIPLE-VISUAL,"TALENTO EXCEPCIONAL EN ACTIVIDAD FISICA, EJERCICIO Y DEPORTE-TALENTO EXCEPCIONAL EN ARTES Y LETRAS-TALENTO EXCEPCIONAL EN TECNOLOGIA",AFRODESCENDIENTES-INDIGENAS-PALENQUEROS,,"456","33",SOSIEGO,"001109","110411","2","9","1","1","5","04","2","7","3","1","4",2023/09/30
111001035530.00000000000,COLEGIO TECNICO JOSE FELIX RESTREPO (IED),"8605325161",111001012025.00001525879,JUAN XXIII,C,URBANA,KR 6 ESTE # 11 - 49 SUR  --  CL 11 SUR # 4 - 79 ESTE,MANILA,"3057922654",coldijosefelixrest4@educacionbogota.edu.co,www.redacademica.edu.co/colegios/colegio-jose-felix-restrepo-ied,,AUDITIVA-FISICA-INTELECTUAL-MENTAL/PSICOSOCIAL-MULTIPLE-VISUAL,,AFRODESCENDIENTES-INDIGENAS-NEGRITUDES-PALENQUEROS,,"434","32",SAN BLAS,"001108","110411","2","9","1","1","5","04","2","7","1","1","4",2023/09/30
