X,Y,ORDEN_DE_S,EMAIL,WEB,Fecha,COLEGIO_SE,P_Puntaje_,EVALUADOS,COD_DANE12,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Sector,CALENDARIO,GENERO,COD_LOCA,NATU_JUR,CLASE_TIPO,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_A,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria
-8258533.4561,513309.474399999,A,liceo_nobel@hotmail.com - rosalbamoreno@lan.edu.co - gerardoalmonacid@hotmail.com  --  contactenos@lan.edu.co,www.liceoalfredonobel.edu.co,2021/12/31,LICEO ALFREDO NOBEL,285.38461540000,106,311102001244.00000000000,60,58,55,54,61,1,1,5,07,13,4,2,64,37,3,8,29,43,23,3,0,10,71,25,1,13,85,7,8,42,50,5,0.01886792500,0.60377358500,0.34905660400,0.02830188700,0.27358490600,0.40566037700,0.21698113200,0.07547169800,0.02830188700,0.00000000000,0.09433962300,0.66981132100,0.23584905700,0.00943396200,0.12264150900,0.80188679200,0.06603773600,0.07547169800,0.39622641500,0.47169811300,0.04716981100,2
-8257985.2822,516166.615600001,A,gimsau@gimsau.edu.co -- sacademica@gimsau.edu.co,www.gimsau.edu.co,2021/12/31,GIMNASIO LOS SAUCES,290.38461540000,123,311102001287.00000000000,60,60,55,57,59,1,1,5,07,8,4,2,45,69,7,12,40,46,26,1,1,11,77,35,1,11,98,14,12,46,58,7,0.01612903200,0.36290322600,0.55645161300,0.05645161300,0.32258064500,0.37096774200,0.20967741900,0.09677419400,0.00806451600,0.00806451600,0.08870967700,0.62096774200,0.28225806500,0.00806451600,0.08870967700,0.79032258100,0.11290322600,0.09677419400,0.37096774200,0.46774193500,0.05645161300,2
-8258252.1217,514645.135400001,A,clarafey7@yahoo.com,,2021/12/31,INSTITUTO CLARA FEY,293.07692310000,28,411102000293.00000000000,60,60,56,58,60,1,1,1,07,3,5,0,12,14,2,4,6,13,4,1,0,4,16,8,0,3,21,4,2,9,17,0,0.00000000000,0.42857142900,0.50000000000,0.07142857100,0.21428571400,0.46428571400,0.14285714300,0.14285714300,0.03571428600,0.00000000000,0.14285714300,0.57142857100,0.28571428600,0.00000000000,0.10714285700,0.75000000000,0.14285714300,0.07142857100,0.32142857100,0.60714285700,0.00000000000,2
-8252777.1308,514430.652600002,A,coldicarlosarangov8@educacionbogota.edu.co,,2021/12/31,COLEGIO CARLOS ARANGO VELEZ (IED),260.85909420000,107,111001000124.00000000000,56,53,49,50,54,2,1,5,08,9,1,22,53,32,2,25,53,14,13,3,2,30,54,22,3,39,63,3,25,42,38,3,0.20370370400,0.49074074100,0.29629629600,0.01851851900,0.49074074100,0.12962963000,0.12037037000,0.23148148100,0.02777777800,0.01851851900,0.27777777800,0.50000000000,0.20370370400,0.02777777800,0.36111111100,0.58333333300,0.02777777800,0.23148148100,0.38888888900,0.35185185200,0.02777777800,2
-8255684.2638,517292.438700002,A,coldidarioechandia8@educacionbogota.edu.co,,2021/12/31,COLEGIO DARIO ECHANDIA (IED),256.20358090000,116,111001001279.00000000000,54,52,49,50,48,2,1,5,08,9,1,11,86,24,0,61,44,12,2,0,0,41,68,11,2,44,73,0,23,71,26,0,0.09166666700,0.71666666700,0.20000000000,0.00000000000,0.36666666700,0.10000000000,0.01666666700,0.50833333300,0.00000000000,0.00000000000,0.34166666700,0.56666666700,0.09166666700,0.01666666700,0.36666666700,0.60833333300,0.00000000000,0.19166666700,0.59166666700,0.21666666700,0.00000000000,2
-8251492.515,516395.716400001,A,colnanicolasesguer8@educacionbogota.edu.co,www.colegionicolasesguerra.edu.co,2021/12/31,COLEGIO NACIONAL NICOLAS ESGUERRA (IED),277.30769230000,213,111001010910.00000000000,58,57,53,53,58,2,1,5,08,9,1,18,117,84,2,31,81,68,33,7,2,37,141,40,4,55,143,18,26,110,77,7,0.08181818200,0.53181818200,0.38181818200,0.00909090900,0.36818181800,0.30909090900,0.15000000000,0.14090909100,0.03181818200,0.00909090900,0.16818181800,0.64090909100,0.18181818200,0.01818181800,0.25000000000,0.65000000000,0.08181818200,0.11818181800,0.50000000000,0.35000000000,0.03181818200,2
-8253939.3597,512571.0471,A,coldicarlosarturot8@educacionbogota.edu.co,,2021/12/31,COLEGIO CARLOS ARTURO TORRES (IED),249.23076920000,75,111001011321.00000000000,53,50,48,48,52,2,1,5,08,9,1,17,51,17,0,27,31,23,3,0,3,30,48,4,6,43,37,0,20,48,14,1,0.20000000000,0.60000000000,0.20000000000,0.00000000000,0.36470588200,0.27058823500,0.03529411800,0.31764705900,0.00000000000,0.03529411800,0.35294117600,0.56470588200,0.04705882400,0.07058823500,0.50588235300,0.43529411800,0.00000000000,0.23529411800,0.56470588200,0.16470588200,0.01176470600,3
-8254142.992,515231.082699999,A,coldilaamistad8@educacionbogota.edu.co,,2021/12/31,COLEGIO LA AMISTAD (IED),238.50567470000,122,111001011690.00000000000,51,48,46,47,46,2,1,5,08,9,1,25,75,22,1,65,43,9,5,0,6,53,62,2,10,70,42,1,42,55,25,0,0.20325203300,0.60975609800,0.17886178900,0.00813008100,0.34959349600,0.07317073200,0.04065040700,0.52845528500,0.00000000000,0.04878048800,0.43089430900,0.50406504100,0.01626016300,0.08130081300,0.56910569100,0.34146341500,0.00813008100,0.34146341500,0.44715447200,0.20325203300,0.00000000000,3
-8254975.6729,514640.2051,A,cedtomadams8@educacionbogota.edu.co,,2021/12/31,COLEGIO TOM ADAMS (IED),263.14223510000,106,111001012343.00000000000,55,53,50,51,54,2,1,5,08,9,1,11,64,31,2,26,43,31,10,1,3,27,63,15,4,35,64,5,26,44,37,3,0.10091743100,0.58715596300,0.28440367000,0.01834862400,0.39449541300,0.28440367000,0.09174311900,0.23853211000,0.00917431200,0.02752293600,0.24770642200,0.57798165100,0.13761467900,0.03669724800,0.32110091700,0.58715596300,0.04587156000,0.23853211000,0.40366972500,0.33944954100,0.02752293600,3
-8254731.232,515024.467300002,A,cedeljapon8@educacionbogota.edu.co,www.colegiojapon.edu.co,2021/12/31,COLEGIO EL JAPON (IED),253.84615380000,163,111001012360.00000000000,54,51,49,49,51,2,1,5,08,9,1,17,112,36,0,66,53,30,15,0,2,54,92,17,10,74,79,3,36,83,43,3,0.10303030300,0.67878787900,0.21818181800,0.00000000000,0.32121212100,0.18181818200,0.09090909100,0.40000000000,0.00000000000,0.01212121200,0.32727272700,0.55757575800,0.10303030300,0.06060606100,0.44848484800,0.47878787900,0.01818181800,0.21818181800,0.50303030300,0.26060606100,0.01818181800,4
-8255553.1238,515056.4362,A,cedsanpedroclaver8@educacionbogota.edu.co,,2021/12/31,COLEGIO SAN PEDRO CLAVER (IED),260.76923080000,105,111001013102.00000000000,56,52,50,51,51,2,1,5,08,9,1,14,58,32,2,36,43,21,4,1,2,23,64,16,5,38,58,4,23,50,32,1,0.13333333300,0.55238095200,0.30476190500,0.01904761900,0.40952381000,0.20000000000,0.03809523800,0.34285714300,0.00952381000,0.01904761900,0.21904761900,0.60952381000,0.15238095200,0.04761904800,0.36190476200,0.55238095200,0.03809523800,0.21904761900,0.47619047600,0.30476190500,0.00952381000,3
-8257574.2728,514196.699499998,A,cedclass8@educacionbogota.edu.co,,2021/12/31,COLEGIO CLASS (IED),248.45215760000,123,111001013129.00000000000,53,50,48,48,50,2,1,5,08,9,1,19,83,25,0,60,39,19,6,3,3,44,69,9,8,61,56,1,29,71,25,1,0.15200000000,0.66400000000,0.20000000000,0.00000000000,0.31200000000,0.15200000000,0.04800000000,0.48000000000,0.02400000000,0.02400000000,0.35200000000,0.55200000000,0.07200000000,0.06400000000,0.48800000000,0.44800000000,0.00800000000,0.23200000000,0.56800000000,0.20000000000,0.00800000000,3
-8255275.6622,515037.523,A,cedpaulovi8@educacionbogota.edu.co,,2021/12/31,COLEGIO PAULO VI (IED),252.34615380000,100,111001013153.00000000000,53,50,49,50,51,2,1,5,08,9,1,12,66,23,0,37,40,16,7,0,1,37,55,8,4,42,55,0,17,59,25,0,0.11881188100,0.65346534700,0.22772277200,0.00000000000,0.39603960400,0.15841584200,0.06930693100,0.36633663400,0.00000000000,0.00990099000,0.36633663400,0.54455445500,0.07920792100,0.03960396000,0.41584158400,0.54455445500,0.00000000000,0.16831683200,0.58415841600,0.24752475200,0.00000000000,3
-8255777.7131,515016.638099998,A,cedsanjose8@educacionbogota.edu.co,,2021/12/31,COLEGIO SAN JOSE (IED),248.07692310000,68,111001013161.00000000000,53,50,47,49,48,2,1,5,08,9,1,10,54,12,1,40,25,12,1,0,3,23,46,5,3,36,38,1,23,42,12,1,0.12820512800,0.69230769200,0.15384615400,0.01282051300,0.32051282100,0.15384615400,0.01282051300,0.51282051300,0.00000000000,0.03846153800,0.29487179500,0.58974359000,0.06410256400,0.03846153800,0.46153846200,0.48717948700,0.01282051300,0.29487179500,0.53846153800,0.15384615400,0.01282051300,3
-8255606.0295,514530.239700001,A,escdisanrafael8@educacionbogota.edu.co,,2021/12/31,COLEGIO SAN RAFAEL (IED),255.33444820000,115,111001013170.00000000000,54,51,48,50,55,2,1,5,08,9,1,12,77,27,0,26,46,35,11,0,2,34,74,8,5,49,63,0,28,60,27,2,0.10256410300,0.65811965800,0.23076923100,0.00000000000,0.39316239300,0.29914529900,0.09401709400,0.22222222200,0.00000000000,0.01709401700,0.29059829100,0.63247863200,0.06837606800,0.04273504300,0.41880341900,0.53846153800,0.00000000000,0.23931623900,0.51282051300,0.23076923100,0.01709401700,3
-8251823.0815,516202.373500001,A,cedmarsella8@educacionbogota.edu.co  --  cedmarsella8@gmail.com,www.iedmarsella.edu.co,2021/12/31,COLEGIO MARSELLA (IED),277.29220440000,149,111001014290.00000000000,59,54,54,54,56,2,1,5,08,9,1,1,88,60,1,30,48,54,13,1,1,28,97,22,1,42,98,6,10,67,63,9,0.00671140900,0.59060402700,0.40268456400,0.00671140900,0.32214765100,0.36241610700,0.08724832200,0.20134228200,0.00671140900,0.00671140900,0.18791946300,0.65100671100,0.14765100700,0.00671140900,0.28187919500,0.65771812100,0.04026845600,0.06711409400,0.44966443000,0.42281879200,0.06040268500,2
-8254837.187,514022.015,A,cedfranciscodemir8@educacionbogota.edu.co,,2021/12/31,COLEGIO FRANCISCO DE MIRANDA (IED),257.69230770000,99,111001014974.00000000000,55,52,48,51,52,2,1,5,08,9,1,9,63,30,0,40,24,27,10,0,1,33,56,12,5,40,57,0,23,53,24,1,0.08823529400,0.61764705900,0.29411764700,0.00000000000,0.23529411800,0.26470588200,0.09803921600,0.39215686300,0.00000000000,0.00980392200,0.32352941200,0.54901960800,0.11764705900,0.04901960800,0.39215686300,0.55882352900,0.00000000000,0.22549019600,0.51960784300,0.23529411800,0.00980392200,2
-8254397.4149,514501.204,A,ubaslasamericas8@educacionbogota.edu.co,http//colegio.redp.edu.co/lasamericas  --  www.ubaamericas.tripod.com.co,2021/12/31,COLEGIO LAS AMERICAS (IED),255.78257000000,173,111001015598.00000000000,55,51,49,49,51,2,1,5,08,9,1,19,116,40,0,62,63,39,11,2,2,51,102,21,7,74,93,4,40,81,55,2,0.10795454500,0.65909090900,0.22727272700,0.00000000000,0.35795454500,0.22159090900,0.06250000000,0.35227272700,0.01136363600,0.01136363600,0.28977272700,0.57954545500,0.11931818200,0.03977272700,0.42045454500,0.52840909100,0.02272727300,0.22727272700,0.46022727300,0.31250000000,0.01136363600,2
-8253406.8173,514619.164500002,A,cedoea8@educacionbogota.edu.co,,2021/12/31,COLEGIO O.E.A. (IED),266.53846150000,117,111001015601.00000000000,57,54,50,52,54,2,1,5,08,9,1,6,77,40,0,32,47,31,11,1,1,27,71,25,5,32,83,4,24,63,36,1,0.04838709700,0.62096774200,0.32258064500,0.00000000000,0.37903225800,0.25000000000,0.08870967700,0.25806451600,0.00806451600,0.00806451600,0.21774193500,0.57258064500,0.20161290300,0.04032258100,0.25806451600,0.66935483900,0.03225806500,0.19354838700,0.50806451600,0.29032258100,0.00806451600,2
-8254668.1506,516369.738200001,A,cedisabelii8@educacionbogota.edu.co,,2021/12/31,COLEGIO ISABEL II (IED),263.35451510000,115,111001016071.00000000000,56,54,50,51,51,2,1,5,08,9,1,6,80,34,1,41,47,25,7,0,1,31,74,15,4,41,70,5,22,61,38,1,0.04958677700,0.66115702500,0.28099173600,0.00826446300,0.38842975200,0.20661157000,0.05785124000,0.33884297500,0.00000000000,0.00826446300,0.25619834700,0.61157024800,0.12396694200,0.03305785100,0.33884297500,0.57851239700,0.04132231400,0.18181818200,0.50413223100,0.31404958700,0.00826446300,3
-8252795.8157,513174.086399999,A,cedalquerialafrag8@educacionbogota.edu.co  --  colafragua@gmail.com,,2021/12/31,COLEGIO ALQUERIA DE LA FRAGUA (IED),262.69230770000,50,111001016098.00000000000,55,54,50,51,53,2,1,5,08,9,1,4,33,14,0,15,19,10,5,1,2,14,24,10,0,19,30,2,11,24,15,0,0.07843137300,0.64705882400,0.27450980400,0.00000000000,0.37254902000,0.19607843100,0.09803921600,0.29411764700,0.01960784300,0.03921568600,0.27450980400,0.47058823500,0.19607843100,0.00000000000,0.37254902000,0.58823529400,0.03921568600,0.21568627500,0.47058823500,0.29411764700,0.00000000000,2
-8255254.3123,514571.861299999,A,cedlosperiodistas8@educacionbogota.edu.co,,2021/12/31,COLEGIO LOS PERIODISTAS (IED),270.76923080000,95,111001016101.00000000000,57,56,51,52,56,2,1,5,08,9,1,4,62,30,0,13,41,32,9,1,1,19,58,18,2,23,69,2,13,52,32,0,0.04166666700,0.64583333300,0.31250000000,0.00000000000,0.42708333300,0.33333333300,0.09375000000,0.13541666700,0.01041666700,0.01041666700,0.19791666700,0.60416666700,0.18750000000,0.02083333300,0.23958333300,0.71875000000,0.02083333300,0.13541666700,0.54166666700,0.33333333300,0.00000000000,2
-8254178.6331,513041.9322,A,escdilachucua8@educacionbogota.edu.co,,2021/12/31,COLEGIO LA CHUCUA (IED),262.25689400000,106,111001016136.00000000000,56,52,50,51,53,2,1,5,08,9,1,6,71,36,0,29,46,29,7,1,1,27,65,20,6,36,67,3,24,50,34,4,0.05357142900,0.63392857100,0.32142857100,0.00000000000,0.41071428600,0.25892857100,0.06250000000,0.25892857100,0.00892857100,0.00892857100,0.24107142900,0.58035714300,0.17857142900,0.05357142900,0.32142857100,0.59821428600,0.02678571400,0.21428571400,0.44642857100,0.30357142900,0.03571428600,2
-8253313.4525,514882.303100001,A,coldikennedy8@educacionbogota.edu.co,www.coldikennedy.net,2021/12/31,COLEGIO KENNEDY (IED),264.08808930000,186,111001016292.00000000000,56,53,51,52,54,2,1,5,08,9,1,19,115,51,4,51,68,47,17,6,2,55,105,26,4,68,111,6,30,98,56,4,0.10106383000,0.61170212800,0.27127659600,0.02127659600,0.36170212800,0.25000000000,0.09042553200,0.27127659600,0.03191489400,0.01063829800,0.29255319100,0.55851063800,0.13829787200,0.02127659600,0.36170212800,0.59042553200,0.03191489400,0.15957446800,0.52127659600,0.29787234000,0.02127659600,2
-8254064.5006,514726.298900001,A,colfdosotoaparicio@educacionbogota.edu.co,,2021/12/31,COLEGIO FERNANDO SOTO APARICIO (IED),257.38335440000,122,111001024660.00000000000,55,51,49,49,55,2,1,5,08,9,1,19,76,26,3,23,61,26,13,3,3,43,63,19,6,54,60,6,28,66,24,8,0.15200000000,0.60800000000,0.20800000000,0.02400000000,0.48800000000,0.20800000000,0.10400000000,0.18400000000,0.02400000000,0.02400000000,0.34400000000,0.50400000000,0.15200000000,0.04800000000,0.43200000000,0.48000000000,0.04800000000,0.22400000000,0.52800000000,0.19200000000,0.06400000000,3
-8255058.5425,515379.3453,A,inemfranciscodepau8@educacionbogota.edu.co,www.inemkennedy.edu.co,2021/12/31,COLEGIO INEM FRANCISCO DE PAULA SANTANDER (IED),256.24665870000,518,111001024732.00000000000,55,52,49,49,51,2,1,5,08,9,1,84,326,110,5,200,195,95,37,5,11,163,284,68,26,210,274,11,116,247,158,11,0.15969581700,0.61977186300,0.20912547500,0.00950570300,0.37072243300,0.18060836500,0.07034220500,0.38022813700,0.00950570300,0.02091254800,0.30988593200,0.53992395400,0.12927756700,0.04942965800,0.39923954400,0.52091254800,0.02091254800,0.22053231900,0.46958174900,0.30038022800,0.02091254800,3
-8254528.2198,515063.782900002,A,cedbasjohnfkended8@educacionbogota.edu.co,www.colegiojohnfkennedy.es.tl  --  www.colegiojohnfkennedyied.edu.co,2021/12/31,COLEGIO JOHN F. KENNEDY (IED),248.53665870000,128,111001026964.00000000000,53,50,47,48,51,2,1,5,08,9,1,20,87,26,0,59,38,22,12,0,0,49,70,13,4,65,61,3,34,65,33,0,0.15151515200,0.65909090900,0.19696969700,0.00000000000,0.28787878800,0.16666666700,0.09090909100,0.44696969700,0.00000000000,0.00000000000,0.37121212100,0.53030303000,0.09848484800,0.03030303000,0.49242424200,0.46212121200,0.02272727300,0.25757575800,0.49242424200,0.25000000000,0.00000000000,3
-8254459.3508,515339.091200002,A,cedprosperopinzon8@educacionbogota.eu.co  --  cedprosperopinzon8@gmail.com,,2021/12/31,COLEGIO PROSPERO PINZON (IED),251.92307690000,52,111001027308.00000000000,53,51,48,50,49,2,1,5,08,9,1,5,37,11,0,25,19,6,3,0,1,23,25,3,3,20,30,0,9,33,10,1,0.09433962300,0.69811320800,0.20754717000,0.00000000000,0.35849056600,0.11320754700,0.05660377400,0.47169811300,0.00000000000,0.01886792500,0.43396226400,0.47169811300,0.05660377400,0.05660377400,0.37735849100,0.56603773600,0.00000000000,0.16981132100,0.62264150900,0.18867924500,0.01886792500,3
-8257450.7772,514467.853799999,A,cedbritalia8@educacionbogota.edu.co,www.colegiomanuelcepedav.edu.co,2021/12/31,COLEGIO MANUEL CEPEDA VARGAS (IED),253.94007160000,172,111001027391.00000000000,54,51,49,49,50,2,1,5,08,9,1,28,103,46,0,72,61,33,7,2,4,54,96,21,16,70,84,5,40,91,39,5,0.16000000000,0.58857142900,0.26285714300,0.00000000000,0.34857142900,0.18857142900,0.04000000000,0.41142857100,0.01142857100,0.02285714300,0.30857142900,0.54857142900,0.12000000000,0.09142857100,0.40000000000,0.48000000000,0.02857142900,0.22857142900,0.52000000000,0.22285714300,0.02857142900,3
-8255769.8952,513622.987199999,A,cedjackeline8@educacionbogota.edu.co,,2021/12/31,COLEGIO JACKELINE (IED),248.46153850000,46,111001029114.00000000000,52,49,49,49,49,2,1,5,08,9,1,11,24,12,1,21,19,4,3,1,1,22,22,3,6,22,18,2,12,24,12,1,0.22916666700,0.50000000000,0.25000000000,0.02083333300,0.39583333300,0.08333333300,0.06250000000,0.43750000000,0.02083333300,0.02083333300,0.45833333300,0.45833333300,0.06250000000,0.12500000000,0.45833333300,0.37500000000,0.04166666700,0.25000000000,0.50000000000,0.25000000000,0.02083333300,3
-8255487.7247,517147.462099999,A,cedpatiobonitoii8@educacionbogota.edu.co,,2021/12/31,COLEGIO MANUEL ZAPATA OLIVELLA (IED),245.96153850000,104,111001033898.00000000000,53,51,46,48,49,2,1,5,08,9,1,24,64,16,2,49,42,10,4,1,1,41,59,4,8,43,53,1,27,61,17,1,0.22641509400,0.60377358500,0.15094339600,0.01886792500,0.39622641500,0.09433962300,0.03773584900,0.46226415100,0.00943396200,0.00943396200,0.38679245300,0.55660377400,0.03773584900,0.07547169800,0.40566037700,0.50000000000,0.00943396200,0.25471698100,0.57547169800,0.16037735800,0.00943396200,3
-8251813.7574,514932.390700001,A,cedlaflorestasur8@educacionbogota.edu.co,,2021/12/31,COLEGIO LA FLORESTA SUR (IED),254.00605010000,89,111001034045.00000000000,54,50,49,49,52,2,1,5,08,9,1,12,62,15,0,28,33,22,5,1,0,28,50,11,5,36,46,2,16,50,22,1,0.13483146100,0.69662921300,0.16853932600,0.00000000000,0.37078651700,0.24719101100,0.05617977500,0.31460674200,0.01123595500,0.00000000000,0.31460674200,0.56179775300,0.12359550600,0.05617977500,0.40449438200,0.51685393300,0.02247191000,0.17977528100,0.56179775300,0.24719101100,0.01123595500,3
-8253437.3578,517138.2346,A,cednvacastilla8@educacionbogota.edu.co,,2021/12/31,COLEGIO CASTILLA (IED),265.24991890000,237,111001076767.00000000000,56,53,52,52,55,2,1,5,08,9,1,19,155,62,5,57,91,57,31,0,2,65,136,33,7,86,136,12,38,122,72,7,0.07949790800,0.64853556500,0.25941422600,0.02092050200,0.38075313800,0.23849372400,0.12970711300,0.23849372400,0.00000000000,0.00836820100,0.27196652700,0.56903765700,0.13807531400,0.02928870300,0.35983263600,0.56903765700,0.05020920500,0.15899581600,0.51046025100,0.30125523000,0.02928870300,2
-8256245.7437,513267.728300001,A,cedvillarica8@educacionbogota.edu.co,,2021/12/31,COLEGIO VILLA RICA (IED),250.69930070000,99,111001079154.00000000000,53,52,46,49,52,2,1,5,08,9,1,16,60,23,1,32,37,24,6,0,1,36,52,11,5,38,55,2,36,45,18,0,0.16000000000,0.60000000000,0.23000000000,0.01000000000,0.37000000000,0.24000000000,0.06000000000,0.32000000000,0.00000000000,0.01000000000,0.36000000000,0.52000000000,0.11000000000,0.05000000000,0.38000000000,0.55000000000,0.02000000000,0.36000000000,0.45000000000,0.18000000000,0.00000000000,2
-8253632.6366,513487.495200001,A,iedalfonsolopezp8@educacionbogota.edu.co iedalfonsolopezp8@hotmail.com,,2021/12/31,COLEGIO ALFONSO LOPEZ PUMAREJO (IED),256.69871790000,144,111001086649.00000000000,54,52,49,51,51,2,1,5,08,9,1,20,89,35,1,46,63,27,7,1,0,46,85,13,12,50,76,4,33,71,39,1,0.13888888900,0.61805555600,0.24305555600,0.00694444400,0.43750000000,0.18750000000,0.04861111100,0.31944444400,0.00694444400,0.00000000000,0.31944444400,0.59027777800,0.09027777800,0.08333333300,0.34722222200,0.52777777800,0.02777777800,0.22916666700,0.49305555600,0.27083333300,0.00694444400,2
-8256285.2176,517119.044300001,A,cedrodrigodetrian8@educacionbogota.edu.co,www.rodrigotriana.com,2021/12/31,COLEGIO INSTITUTO TECNICO RODRIGO DE TRIANA (IED),250.85284280000,207,111001086771.00000000000,54,51,48,49,49,2,1,5,08,9,1,38,131,40,2,97,76,27,8,0,2,76,103,30,11,89,108,4,61,95,49,4,0.18009478700,0.62085308100,0.18957346000,0.00947867300,0.36018957300,0.12796208500,0.03791469200,0.45971564000,0.00000000000,0.00947867300,0.36018957300,0.48815165900,0.14218009500,0.05213270100,0.42180094800,0.51184834100,0.01895734600,0.28909952600,0.45023696700,0.23222748800,0.01895734600,3
-8256922.6397,517686.1928,A,lbcortes@cafam.com.co,www.portalcolegiobellavista.com,2021/12/31,COLEGIO BELLAVISTA (IED),258.46153850000,108,111001098892.00000000000,55,53,49,50,51,2,1,5,08,9,2,17,67,23,1,37,46,21,5,0,4,25,65,14,2,35,67,4,27,48,33,1,0.15740740700,0.62037037000,0.21296296300,0.00925925900,0.42592592600,0.19444444400,0.04629629600,0.34259259300,0.00000000000,0.03703703700,0.23148148100,0.60185185200,0.12962963000,0.01851851900,0.32407407400,0.62037037000,0.03703703700,0.25000000000,0.44444444400,0.30555555600,0.00925925900,2
-8257108.167,517272.946400002,A,ceddindalito8@educacionbogota.edu.co,,2021/12/31,COLEGIO EDUARDO UMAÑA LUNA (IED),241.95483420000,109,111001098906.00000000000,51,48,46,47,50,2,1,5,08,9,1,18,79,16,0,44,44,18,4,0,2,50,52,7,10,54,44,2,31,56,24,0,0.16216216200,0.71171171200,0.14414414400,0.00000000000,0.39639639600,0.16216216200,0.03603603600,0.39639639600,0.00000000000,0.01801801800,0.45045045000,0.46846846800,0.06306306300,0.09009009000,0.48648648600,0.39639639600,0.01801801800,0.27927927900,0.50450450500,0.21621621600,0.00000000000,3
-8256820.2068,516512.573199999,A,colherndurandussan@educacionbogota.edu.co  --  chdd.rectoria@etb.net.co,,2021/12/31,COLEGIO HERNANDO DURAN DUSSAN (IED),255.76923080000,127,111001100048.00000000000,55,51,49,50,50,2,1,5,08,9,1,8,95,26,1,55,46,25,7,0,3,36,74,17,7,57,62,4,25,72,31,3,0.06153846200,0.73076923100,0.20000000000,0.00769230800,0.35384615400,0.19230769200,0.05384615400,0.42307692300,0.00000000000,0.02307692300,0.27692307700,0.56923076900,0.13076923100,0.05384615400,0.43846153800,0.47692307700,0.03076923100,0.19230769200,0.55384615400,0.23846153800,0.02307692300,3
